index,value
249,31352
250,38000
251,3516
252,44620
253,14322
254,28347
255,8302
256,23618
257,39328
258,47785
259,7008
260,62065
261,20321
262,59528
263,43914
264,4416
265,64005
266,19206
267,357
268,49420
269,7417
270,5318
271,24744
272,24359
273,3813
274,18345
275,57128
276,10768
277,64269
278,1850
279,41929
280,28182
281,53511
282,21814
283,4695
284,64894
285,9058
286,18698
287,40665
288,23489
289,13005
290,49817
291,32201
292,45840
293,28948
294,1745
295,30576
296,8720
297,24266
298,11823
299,24026
300,59235
301,55710
302,29589
303,19456
304,40165
305,32944
306,19798
307,30182
308,48321
309,36274
310,20941
311,20203
312,3778
313,28926
314,55025
315,24966
316,7242
317,196
318,33054
319,58155
320,3825
321,1767
322,17953
323,62095
324,30803
325,27790
326,35882
327,60680
328,41020
329,2572
330,52478
331,103
332,58659
333,26933
334,16697
335,27791
336,19970
337,25917
338,41837
339,22727
340,5661
341,18795
342,45920
343,30376
344,29262
345,172
346,55937
347,61906
348,20538
349,42500
350,64922
351,55282
352,2083
353,2236
354,34518
355,14242
356,11531
357,7535
358,15816
359,12042
360,27811
361,29456
362,42229
363,20640
364,48704
365,41096
366,7611
367,25431
368,20349
369,48044
370,16264
371,29288
372,48642
373,23070
374,13056
375,15548
376,65480
377,5128
378,32948
379,2889
380,53505
381,113
382,5876
383,49581
384,28047
385,43768
386,15155
387,50140
388,5701
389,50988
390,37241
391,5013
392,7745
393,5782
394,13721
395,36631
396,9619
397,65511
398,37530
399,38270
400,49742
401,2124
402,50919
403,5909
404,59194
405,54719
406,45631
407,37342
408,124
409,31960
410,36184
411,13999
412,43079
413,28955
414,34175
415,13615
416,28963
417,55648
418,21470
419,61596
420,37951
421,36961
422,61102
423,26716
424,37866
425,30939
426,11616
427,60528
428,24393
429,17229
430,22556
431,57839
432,27144
433,31302
434,21682
435,8272
436,17105
437,34795
438,40662
439,13270
440,51178
441,34774
442,60230
443,45791
444,12661
445,63802
446,22030
447,366
448,45523
449,3377
450,12164
451,30355
452,44327
453,10118
454,20476
455,52841
456,26101
457,63542
458,50242
459,37436
460,1418
461,4533
462,28262
463,20684
464,57491
465,10587
466,58093
467,821
468,18272
469,56533
470,16357
471,8994
472,12024
473,47640
474,37423
475,27285
476,55371
477,4751
478,16553
479,15080
480,5677
481,29338
482,34719
483,34405
484,58021
485,43358
486,49573
487,13040
488,34547
489,59021
490,20902
491,38686
492,4794
493,17744
494,46985
495,58822
496,40332
497,62637
498,28955
499,32381
500,24191
501,35448
502,3652
503,27375
504,18812
505,30756
506,48247
507,53239
508,40474
509,25078
510,54640
511,34296
512,20116
513,52531
514,42184
515,7241
516,39896
517,65485
518,44909
519,62389
520,43460
521,57345
522,55535
523,64266
524,30638
525,53211
526,53066
527,50617
528,19880
529,43918
530,29646
531,14227
532,14050
533,53377
534,35629
535,11951
536,64575
537,28295
538,30855
539,13368
540,14175
541,5839
542,34797
543,11790
544,33298
545,64883
546,21291
547,28346
548,64516
549,19747
550,28891
551,11646
552,18860
553,8950
554,7158
555,37357
556,47798
557,12591
558,14000
559,23433
560,45289
561,24430
562,45343
563,22685
564,17240
565,47434
566,43765
567,39486
568,60825
569,3366
570,62107
571,20573
572,10212
573,15841
574,52766
575,49337
576,29091
577,283
578,46354
579,39453
580,24723
581,22374
582,14016
583,41764
584,40024
585,24354
586,39309
587,20473
588,30824
589,9713
590,18588
591,1661
592,41707
593,18435
594,9710
595,44455
596,16121
597,23158
598,59649
599,14224
600,42252
601,11900
602,52726
603,58006
604,18004
605,45260
606,58607
607,12865
608,17705
609,25810
610,47200
611,28914
612,36030
613,6955
614,23204
615,64267
616,42162
617,36283
618,10184
619,14723
620,4187
621,22408
622,27317
623,53323
624,56198
625,31843
626,17385
627,45097
628,30547
629,525
630,16788
631,15994
632,19966
633,34585
634,35257
635,64785
636,18537
637,40501
638,57040
639,28582
640,6663
641,18542
642,55695
643,57231
644,4678
645,63182
646,53273
647,4277
648,48999
649,12769
650,58628
651,49926
652,28240
653,7165
654,7520
655,40668
656,5347
657,54179
658,30767
659,33220
660,31354
661,26086
662,11207
663,41408
664,32935
665,53143
666,63856
667,31817
668,16414
669,55462
670,14123
671,60578
672,39328
673,45656
674,58415
675,33673
676,51051
677,58237
678,10743
679,38422
680,49964
681,7649
682,10006
683,47557
684,55911
685,64667
686,6143
687,2991
688,47231
689,52917
690,29012
691,44577
692,54201
693,13821
694,13865
695,40044
696,12304
697,60087
698,18007
699,8910
700,54365
701,6019
702,13990
703,23541
704,16637
705,53710
706,40757
707,3009
708,55542
709,2576
710,5980
711,16182
712,33816
713,12316
714,58587
715,33238
716,51204
717,19147
718,27155
719,22992
720,47371
721,37510
722,55570
723,43216
724,10476
725,20867
726,10521
727,64012
728,52494
729,43185
730,42338
731,33098
732,34770
733,5237
734,15100
735,51594
736,6439
737,8849
738,12991
739,44534
740,41608
741,2690
742,46401
743,10283
744,27672
745,11098
746,50442
747,5142
748,40986
749,44970
750,42098
751,57410
752,53194
753,16439
754,50877
755,5967
756,34557
757,43538
758,16717
759,31812
760,43576
761,29859
762,55557
763,37272
764,10501
765,58518
766,48695
767,21537
768,36741
769,27641
770,22163
771,11800
772,37432
773,51168
774,24393
775,20455
776,45129
777,48977
778,32434
779,55406
780,23868
781,48158
782,21887
783,60308
784,26662
785,42362
786,35053
787,63239
788,6519
789,12984
790,57631
791,18613
792,42783
793,1915
794,49865
795,50028
796,33809
797,38690
798,22091
799,43700
800,49181
801,7923
802,17982
803,33693
804,5985
805,15634
806,61296
807,21684
808,38802
809,133
810,26508
811,44961
812,38658
813,23693
814,13715
815,12759
816,15482
817,3188
818,30521
819,48385
820,26603
821,58683
822,31455
823,47420
824,36543
825,3851
826,51021
827,58577
828,24319
829,24367
830,61248
831,48925
832,27974
833,65445
834,51642
835,16311
836,23047
837,54147
838,39524
839,39480
840,42408
841,50975
842,14980
843,51139
844,7166
845,49926
846,47408
847,31750
848,51658
849,1754
850,33397
851,51382
852,3300
853,43616
854,44235
855,34443
856,64992
857,18518
858,56681
859,43088
860,11065
861,37885
862,24988
863,7683
864,59902
865,25897
866,44588
867,3987
868,18120
869,41723
870,26789
871,60283
872,21580
873,63174
874,20711
875,52899
876,38540
877,22039
878,57271
879,48996
880,28043
881,49477
882,34237
883,61872
884,17153
885,3613
886,8040
887,35567
888,13371
889,54092
890,9475
891,34903
892,13926
893,59824
894,15952
895,41529
896,5524
897,58455
898,28669
899,59947
900,57585
901,41345
902,26582
903,8895
904,64849
905,37559
906,10072
907,38589
908,19675
909,36104
910,51466
911,40872
912,24100
913,12588
914,24410
915,26705
916,34739
917,50623
918,45773
919,52521
920,37444
921,26405
922,32782
923,36725
924,60117
925,34514
926,61434
927,21923
928,59289
929,9026
930,49690
931,35318
932,37342
933,8937
934,33756
935,59446
936,3424
937,28615
938,981
939,26571
940,9716
941,18242
942,4190
943,17913
944,16482
945,53939
946,2932
947,36437
948,55228
949,49681
950,32819
951,6035
952,14506
953,7317
954,1459
955,63329
956,9937
957,18608
958,32501
959,27150
960,50297
961,25737
962,55046
963,38867
964,29585
965,40816
966,37165
967,34574
968,821
969,5970
970,19132
971,49870
972,32300
973,17947
974,51627
975,29247
976,54121
977,45419
978,2469
979,63565
980,35282
981,36010
982,27144
983,11469
984,56724
985,51197
986,48681
987,12904
988,44251
989,37348
990,24350
991,6089
992,8290
993,17960
994,25882
995,60231
996,26168
997,64475
998,14683
999,62268
1000,37487
1001,37214
1002,42175
1003,26835
1004,42948
1005,3681
1006,17662
1007,35835
1008,19908
1009,50110
1010,3447
1011,5113
1012,23516
1013,28741
1014,15989
1015,36027
1016,47155
1017,29165
1018,42455
1019,10671
1020,53189
1021,44721
1022,57669
1023,17601
1024,33740
1025,29517
1026,3757
1027,19313
1028,38401
1029,16136
1030,27391
1031,30226
1032,12698
1033,8869
1034,37917
1035,38555
1036,55709
1037,17377
1038,64730
1039,54208
1040,15185
1041,33843
1042,56961
1043,36892
1044,36804
1045,45292
1046,37787
1047,32738
1048,27466
1049,61222
1050,20193
1051,41349
1052,42182
1053,24375
1054,17272
1055,21229
1056,36479
1057,46486
1058,30589
1059,17163
1060,11325
1061,33999
1062,28285
1063,57699
1064,2267
1065,65180
1066,42489
1067,22957
1068,38151
1069,36689
1070,7798
1071,37920
1072,49455
1073,21594
1074,1634
1075,1683
1076,40659
1077,54602
1078,29372
1079,28478
1080,47518
1081,15605
1082,25647
1083,23055
1084,30833
1085,61128
1086,4361
1087,21792
1088,12198
1089,27951
1090,53522
1091,38570
1092,22965
1093,54062
1094,6247
1095,43848
1096,45869
1097,13890
1098,17594
1099,27935
1100,13154
1101,56531
1102,52640
1103,14570
1104,3354
1105,33449
1106,14075
1107,10008
1108,17445
1109,38902
1110,13358
1111,58109
1112,51430
1113,18813
1114,54389
1115,10246
1116,6283
1117,25419
1118,16837
1119,22978
1120,24089
1121,47182
1122,34944
1123,16832
1124,26276
1125,49470
1126,9891
1127,39529
1128,14595
1129,48469
1130,57033
1131,33224
1132,63040
1133,61274
1134,64278
1135,44540
1136,33835
1137,53743
1138,31823
1139,4853
1140,21859
1141,31425
1142,64827
1143,31401
1144,53741
1145,30657
1146,20925
1147,34592
1148,7986
1149,22625
1150,42945
1151,42546
1152,56232
1153,36053
1154,46694
1155,48787
1156,56218
1157,17592
1158,417
1159,46967
1160,63191
1161,53065
1162,30882
1163,18008
1164,52555
1165,45184
1166,53128
1167,28367
1168,6664
1169,10251
1170,47434
1171,10373
1172,22852
1173,30645
1174,51110
1175,28568
1176,42384
1177,15282
1178,29039
1179,60899
1180,29355
1181,21231
1182,45953
1183,58752
1184,58742
1185,64115
1186,46094
1187,1372
1188,40843
1189,24193
1190,2887
1191,32984
1192,24238
1193,59240
1194,55172
1195,47487
1196,9166
1197,58662
1198,46129
1199,64044
1200,20905
1201,37927
1202,47129
1203,15924
1204,27351
1205,44461
1206,4963
1207,39146
1208,28828
1209,33630
1210,5121
1211,18700
1212,53165
1213,41686
1214,58175
1215,17764
1216,21783
1217,34750
1218,51287
1219,36991
1220,50929
1221,44307
1222,26884
1223,42100
1224,5227
1225,65124
1226,36219
1227,35577
1228,26018
1229,17745
1230,1582
1231,30259
1232,60226
1233,59900
1234,34205
1235,31104
1236,60391
1237,65453
1238,39119
1239,36165
1240,29207
1241,28892
1242,47854
1243,64392
1244,3044
1245,35977
1246,37947
1247,18302
1248,17669
1249,1608
1250,15255
1251,35754
1252,24244
1253,34823
1254,30817
1255,6282
1256,30084
1257,2196
1258,61
1259,2053
1260,9262
1261,2913
1262,27353
1263,61637
1264,29239
1265,63325
1266,32708
1267,6062
1268,21141
1269,4061
1270,35463
1271,45890
1272,39124
1273,64866
1274,35672
1275,57038
1276,829
1277,53094
1278,48730
1279,37971
1280,29087
1281,39060
1282,20469
1283,63050
1284,48252
1285,40331
1286,25639
1287,58549
1288,4734
1289,13187
1290,51830
1291,36592
1292,12049
1293,53438
1294,4805
1295,33336
1296,20098
1297,62961
1298,32125
1299,36152
1300,22627
1301,25438
1302,18232
1303,15513
1304,27274
1305,51775
1306,17594
1307,61196
1308,47384
1309,2923
1310,17881
1311,36037
1312,53199
1313,9295
1314,9990
1315,17996
1316,36752
1317,27581
1318,47731
1319,27476
1320,29542
1321,14730
1322,34871
1323,47748
1324,24538
1325,37183
1326,51557
1327,40176
1328,8379
1329,61392
1330,40697
1331,25479
1332,50349
1333,39407
1334,46387
1335,31152
1336,5677
1337,7503
1338,44461
1339,24923
1340,61093
1341,30848
1342,12015
1343,19237
1344,64461
1345,61480
1346,26842
1347,38617
1348,18038
1349,3102
1350,62348
1351,47323
1352,13691
1353,37270
1354,41038
1355,57087
1356,64950
1357,17539
1358,54117
1359,38122
1360,51300
1361,25691
1362,24210
1363,15152
1364,48795
1365,17567
1366,13598
1367,39150
1368,44674
1369,57528
1370,45850
1371,45452
1372,5587
1373,46631
1374,61137
1375,30794
1376,9864
1377,4926
1378,25826
1379,32628
1380,7434
1381,34317
1382,51472
1383,28528
1384,35859
1385,39650
1386,37584
1387,58797
1388,48536
1389,51813
1390,57528
1391,28486
1392,53681
1393,29959
1394,59563
1395,40419
1396,788
1397,31960
1398,35177
1399,39805
1400,56392
1401,26757
1402,56983
1403,44807
1404,6871
1405,4570
1406,25156
1407,29566
1408,12312
1409,25679
1410,34695
1411,45993
1412,22615
1413,62729
1414,59589
1415,28698
1416,56207
1417,44930
1418,49067
1419,2465
1420,23487
1421,11831
1422,26764
1423,47902
1424,7264
1425,36116
1426,34971
1427,3198
1428,6616
1429,19221
1430,54268
1431,31625
1432,20437
1433,24094
1434,58471
1435,63592
1436,32647
1437,6174
1438,19479
1439,63301
1440,21449
1441,63280
1442,13303
1443,61133
1444,26825
1445,44153
1446,40572
1447,6229
1448,54212
1449,43746
1450,37153
1451,50652
1452,26495
1453,35013
1454,49192
1455,10869
1456,3218
1457,65090
1458,63945
1459,54254
1460,55161
1461,17772
1462,57227
1463,63910
1464,41381
1465,9324
1466,11716
1467,50355
1468,49357
1469,58075
1470,1558
1471,5295
1472,65428
1473,303
1474,37818
1475,13605
1476,21799
1477,14442
1478,32883
1479,13985
1480,10688
1481,21379
1482,295
1483,7744
1484,44031
1485,5023
1486,9540
1487,5112
1488,23499
1489,55136
1490,25134
1491,59391
1492,36126
1493,58159
1494,6318
1495,7515
1496,32630
1497,41740
1498,63173
1499,45384
1500,7124
1501,12012
1502,49265
1503,21756
1504,29226
1505,4426
1506,1392
1507,55100
1508,58532
1509,32677
1510,528
1511,15509
1512,26869
1513,6221
1514,23476
1515,41785
1516,27839
1517,22393
1518,12067
1519,32308
1520,33619
1521,34511
1522,61700
1523,30264
1524,26690
1525,49620
1526,35606
1527,5281
1528,3743
1529,25354
1530,29542
1531,19759
1532,33115
1533,4301
1534,4992
1535,59311
1536,59412
1537,58484
1538,32916
1539,44276
1540,12963
1541,19901
1542,50201
1543,51025
1544,64236
1545,12515
1546,4382
1547,64892
1548,57125
1549,1071
1550,64255
1551,12018
1552,9767
1553,7288
1554,26471
1555,3121
1556,53849
1557,53903
1558,27394
1559,64432
1560,33728
1561,7322
1562,52642
1563,2188
1564,54468
1565,57042
1566,40956
1567,3946
1568,51910
1569,19356
1570,10395
1571,60008
1572,230
1573,49976
1574,44786
1575,32679
1576,58499
1577,64640
1578,59898
1579,6231
1580,22239
1581,35624
1582,55928
1583,57922
1584,2647
1585,58051
1586,33156
1587,26034
1588,59047
1589,40083
1590,46345
1591,9985
1592,22526
1593,15206
1594,47093
1595,29697
1596,53166
1597,62747
1598,2968
1599,23291
1600,255
1601,17748
1602,51358
1603,26679
1604,55121
1605,50685
1606,49277
1607,59806
1608,17809
1609,13151
1610,10213
1611,12992
1612,31352
1613,16276
1614,6614
1615,33114
1616,2597
1617,52507
1618,34178
1619,15099
1620,65050
1621,58019
1622,9258
1623,22484
1624,19785
1625,19429
1626,20206
1627,37969
1628,50152
1629,36866
1630,49769
1631,20972
1632,47968
1633,20701
1634,57134
1635,49639
1636,4152
1637,12641
1638,24761
1639,37285
1640,41920
1641,20920
1642,61459
1643,40665
1644,3907
1645,4967
1646,10737
1647,20191
1648,12358
1649,47071
1650,6381
1651,18567
1652,44800
1653,8887
1654,27114
1655,40360
1656,64849
1657,56364
1658,54984
1659,18320
1660,41168
1661,51099
1662,40219
1663,57335
1664,64086
1665,23815
1666,64963
1667,26507
1668,7336
1669,52211
1670,17090
1671,39362
1672,38497
1673,34948
1674,49130
1675,6044
1676,39054
1677,44638
1678,30091
1679,3144
1680,35750
1681,55539
1682,16536
1683,39228
1684,44664
1685,37328
1686,49159
1687,21274
1688,11510
1689,18177
1690,15725
1691,5555
1692,43154
1693,18182
1694,15451
1695,30985
1696,32489
1697,34875
1698,34203
1699,45962
1700,1956
1701,54200
1702,58924
1703,20387
1704,24915
1705,24963
1706,31380
1707,39137
1708,52452
1709,16961
1710,48581
1711,39178
1712,37022
1713,5828
1714,47299
1715,43787
1716,17523
1717,26359
1718,51809
1719,51690
1720,853
1721,53170
1722,20939
1723,14274
1724,54036
1725,51560
1726,883
1727,61340
1728,57526
1729,46339
1730,64610
1731,37138
1732,37202
1733,52711
1734,27360
1735,26924
1736,12437
1737,19453
1738,59979
1739,62895
1740,53589
1741,51819
1742,10749
1743,44904
1744,15876
1745,4532
1746,19967
1747,45049
1748,34928
1749,26688
1750,61293
1751,64466
1752,60210
1753,16914
1754,18794
1755,60710
1756,37089
1757,12639
1758,16105
1759,57707
1760,19860
1761,55284
1762,35607
1763,43829
1764,41267
1765,22101
1766,17576
1767,9699
1768,50465
1769,43618
1770,8422
1771,37712
1772,27230
1773,49985
1774,33877
1775,688
1776,41529
1777,63778
1778,10167
1779,35785
1780,55203
1781,43415
1782,48721
1783,54405
1784,40217
1785,51230
1786,55032
1787,39954
1788,36765
1789,55785
1790,1682
1791,9140
1792,13709
1793,44454
1794,26165
1795,49418
1796,18994
1797,2078
1798,3508
1799,2139
1800,46087
1801,54932
1802,63656
1803,50514
1804,4775
1805,49776
1806,7094
1807,43057
1808,14430
1809,46881
1810,17639
1811,831
1812,15770
1813,21874
1814,1435
1815,40513
1816,53566
1817,24568
1818,26608
1819,41586
1820,27506
1821,46770
1822,42525
1823,53682
1824,23984
1825,19951
1826,42679
1827,65009
1828,26302
1829,4095
1830,9041
1831,15090
1832,59014
1833,52577
1834,61694
1835,49379
1836,44546
1837,59643
1838,17903
1839,53157
1840,27355
1841,50867
1842,60932
1843,21357
1844,47332
1845,15799
1846,47503
1847,17693
1848,25622
1849,14477
1850,45910
1851,11240
1852,8616
1853,4137
1854,19026
1855,14319
1856,55825
1857,44351
1858,1730
1859,15374
1860,53390
1861,6355
1862,47470
1863,50459
1864,14125
1865,23744
1866,36716
1867,56762
1868,4547
1869,25594
1870,46288
1871,34497
1872,17431
1873,60468
1874,52487
1875,35318
1876,2629
1877,13419
1878,58386
1879,40605
1880,14830
1881,21878
1882,6827
1883,62862
1884,11155
1885,29655
1886,2973
1887,22384
1888,2593
1889,58793
1890,54219
1891,7435
1892,24355
1893,25210
1894,11879
1895,61643
1896,46891
1897,38054
1898,33869
1899,28032
1900,40121
1901,56051
1902,64864
1903,42349
1904,61070
1905,47951
1906,29064
1907,22185
1908,48768
1909,64045
1910,59652
1911,27128
1912,55746
1913,50750
1914,56365
1915,3316
1916,59630
1917,20782
1918,21448
1919,43187
1920,49680
1921,21272
1922,38558
1923,22007
1924,61392
1925,36447
1926,9924
1927,48763
1928,4855
1929,31652
1930,28785
1931,1988
1932,44545
1933,21589
1934,55095
1935,3402
1936,663
1937,59373
1938,49787
1939,28334
1940,9088
1941,2688
1942,14267
1943,43466
1944,40527
1945,8919
1946,26257
1947,8724
1948,4182
1949,56152
1950,56628
1951,62891
1952,2383
1953,32156
1954,15056
1955,20558
1956,37127
1957,19883
1958,28541
1959,27799
1960,8496
1961,9975
1962,26448
1963,37921
1964,42053
1965,19502
1966,64832
1967,43636
1968,31369
1969,61470
1970,41908
1971,6504
1972,4459
1973,31682
1974,12049
1975,34919
1976,64592
1977,16232
1978,24933
1979,39073
1980,36426
1981,58070
1982,45522
1983,60667
1984,31333
1985,20784
1986,9257
1987,45377
1988,45363
1989,21479
1990,54989
1991,46332
1992,50971
1993,64656
1994,6657
1995,25431
1996,40225
1997,37096
1998,61727
1999,27582
2000,22135
2001,13474
2002,39199
2003,32903
2004,51627
2005,27549
2006,41143
2007,24909
2008,6910
2009,57476
2010,32552
2011,34483
2012,59504
2013,38830
2014,10913
2015,34500
2016,20853
2017,35290
2018,52533
2019,22572
2020,3267
2021,58334
2022,32793
2023,39628
2024,64631
2025,26272
2026,53986
2027,35839
2028,54918
2029,2536
2030,61213
2031,59698
2032,14591
2033,42832
2034,25074
2035,31823
2036,21768
2037,10678
2038,6822
2039,24623
2040,47636
2041,59468
2042,39352
2043,1723
2044,54294
2045,55903
2046,10548
2047,45491
2048,33150
2049,24013
2050,45424
2051,36766
2052,15621
2053,34961
2054,60749
2055,24667
2056,3948
2057,16605
2058,55685
2059,24438
2060,46069
2061,14253
2062,22254
2063,60991
2064,44152
2065,58102
2066,18948
2067,40910
2068,57067
2069,25796
2070,59143
2071,13097
2072,2831
2073,44535
2074,4791
2075,50324
2076,37884
2077,27949
2078,24115
2079,55488
2080,10993
2081,19084
2082,59428
2083,26424
2084,26006
2085,23886
2086,1831
2087,20009
2088,63029
2089,18747
2090,55899
2091,25049
2092,14803
2093,62439
2094,4469
2095,19946
2096,30852
2097,19862
2098,49734
2099,10296
2100,58261
2101,22337
2102,13341
2103,22069
2104,52815
2105,64858
2106,1163
2107,59776
2108,58719
2109,55962
2110,41319
2111,47048
2112,30675
2113,59672
2114,44714
2115,56524
2116,55066
2117,22787
2118,6319
2119,56593
2120,16835
2121,8803
2122,20565
2123,1976
2124,58270
2125,63460
2126,18661
2127,43083
2128,48645
2129,60097
2130,58517
2131,5889
2132,40671
2133,19081
2134,50354
2135,17010
2136,18105
2137,11699
2138,8995
2139,21924
2140,51148
2141,20596
2142,57429
2143,65093
2144,62503
2145,29665
2146,39880
2147,44235
2148,58497
2149,6528
2150,47055
2151,18019
2152,23639
2153,54506
2154,14381
2155,12323
2156,21288
2157,27718
2158,5578
2159,43466
2160,42616
2161,25896
2162,15623
2163,37540
2164,20565
2165,47717
2166,26442
2167,11435
2168,5279
2169,62021
2170,63552
2171,22770
2172,38554
2173,32808
2174,16193
2175,29267
2176,30122
2177,60582
2178,17832
2179,30917
2180,14417
2181,253
2182,43276
2183,38445
2184,56671
2185,48004
2186,7860
2187,21384
2188,36525
2189,16565
2190,25812
2191,62223
2192,63895
2193,28516
2194,26473
2195,46932
2196,4610
2197,19918
2198,39511
2199,10024
2200,52947
2201,53435
2202,63092
2203,57730
2204,7534
2205,31969
2206,13764
2207,14029
2208,65302
2209,25244
2210,64629
2211,9171
2212,18365
2213,4165
2214,6824
2215,48766
2216,45919
2217,62972
2218,43722
2219,29489
2220,30773
2221,20075
2222,5462
2223,28182
2224,29282
2225,38724
2226,13723
2227,44794
2228,56755
2229,30647
2230,59271
2231,35782
2232,39476
2233,57662
2234,36766
2235,51715
2236,11923
2237,40678
2238,51027
2239,40877
2240,16131
2241,41472
2242,55848
2243,46130
2244,36347
2245,51325
2246,31651
2247,53046
2248,15654
2249,64242
2250,56112
2251,8400
2252,58353
2253,32827
2254,59765
2255,6449
2256,28353
2257,54281
2258,8017
2259,46883
2260,37654
2261,47630
2262,21176
2263,38611
2264,26867
2265,62371
2266,1798
2267,30171
2268,16019
2269,51443
2270,12141
2271,35744
2272,51067
2273,32583
2274,51932
2275,21261
2276,2251
2277,64514
2278,63867
2279,40499
2280,46509
2281,29319
2282,21108
2283,46145
2284,59845
2285,2573
2286,45370
2287,14551
2288,27000
2289,6876
2290,12610
2291,15409
2292,21170
2293,14371
2294,5168
2295,50871
2296,56952
2297,34926
2298,35476
2299,57048
2300,65257
2301,20171
2302,47969
2303,55021
2304,9079
2305,16087
2306,27428
2307,58166
2308,54313
2309,49252
2310,15452
2311,65393
2312,15577
2313,50757
2314,17469
2315,31604
2316,39628
2317,13538
2318,5481
2319,14297
2320,50158
2321,22618
2322,45593
2323,60936
2324,45658
2325,34143
2326,60808
2327,34771
2328,64198
2329,4416
2330,1524
2331,51602
2332,42910
2333,46212
2334,4591
2335,48472
2336,57844
2337,42139
2338,45332
2339,48174
2340,64650
2341,51678
2342,34989
2343,58024
2344,55381
2345,62008
2346,28183
2347,56830
2348,57309
2349,18859
2350,2104
2351,33019
2352,52670
2353,48458
2354,59735
2355,55985
2356,57198
2357,36425
2358,28083
2359,51519
2360,45927
2361,19131
2362,36903
2363,33484
2364,59276
2365,4861
2366,47683
2367,13828
2368,58112
2369,6439
2370,62645
2371,41038
2372,53322
2373,53358
2374,23065
2375,59197
2376,3037
2377,57363
2378,31186
2379,40997
2380,6591
2381,36945
2382,54784
2383,45403
2384,46568
2385,61973
2386,43858
2387,19372
2388,51768
2389,32844
2390,36035
2391,3797
2392,12593
2393,13074
2394,3608
2395,57941
2396,61682
2397,4042
2398,16158
2399,19008
2400,17956
2401,40488
2402,43180
2403,5895
2404,23340
2405,51481
2406,50664
2407,48189
2408,45471
2409,63606
2410,51277
2411,1524
2412,32960
2413,26560
2414,8892
2415,47722
2416,23955
2417,34693
2418,43474
2419,57266
2420,64792
2421,24698
2422,50992
2423,25643
2424,37409
2425,15703
2426,1611
2427,11254
2428,19385
2429,9960
2430,5916
2431,65354
2432,65274
2433,52234
2434,36962
2435,34257
2436,53319
2437,58923
2438,54962
2439,55152
2440,22953
2441,51622
2442,20510
2443,35215
2444,48244
2445,26903
2446,32917
2447,31734
2448,18259
2449,47667
2450,807
2451,8176
2452,48863
2453,31445
2454,19551
2455,13478
2456,24790
2457,32315
2458,38298
2459,59263
2460,16339
2461,22061
2462,39465
2463,61731
2464,8212
2465,27562
2466,10004
2467,60704
2468,52145
2469,1752
2470,30241
2471,50260
2472,19134
2473,3043
2474,54399
2475,61252
2476,49564
2477,11733
2478,36585
2479,24494
2480,36445
2481,6127
2482,45552
2483,33674
2484,23093
2485,47897
2486,6243
2487,24697
2488,54922
2489,36900
2490,35094
2491,34584
2492,43045
2493,33616
2494,60455
2495,59520
2496,10434
2497,9666
2498,19646
2499,64856
2500,1017
2501,41888
2502,49522
2503,11300
