index,value
288,143
289,210
290,224
291,246
292,253
293,199
294,124
295,142
296,1
297,144
298,160
299,129
300,152
301,145
302,177
303,55
304,161
305,215
306,138
307,43
308,181
309,90
310,19
311,121
312,217
313,254
314,250
315,232
316,29
317,140
318,45
319,198
320,157
321,15
322,238
323,173
324,60
325,129
326,107
327,193
328,23
329,44
330,156
331,125
332,207
333,248
334,21
335,124
336,162
337,191
338,244
339,36
340,25
341,98
342,204
343,222
344,179
345,47
346,174
347,35
348,246
349,73
350,1
351,14
352,156
353,162
354,48
355,92
356,143
357,82
358,83
359,158
360,240
361,200
362,114
363,149
364,92
365,45
366,203
367,24
368,53
369,26
370,133
371,109
372,36
373,67
374,177
375,126
376,175
377,1
378,196
379,222
380,74
381,203
382,98
383,252
384,168
385,109
386,4
387,169
388,26
389,90
390,255
391,161
392,18
393,19
394,239
395,107
396,172
397,115
398,246
399,249
400,94
401,101
402,164
403,46
404,165
405,26
406,237
407,0
408,25
409,204
410,80
411,148
412,110
413,113
414,213
415,216
416,250
417,74
418,60
419,91
420,178
421,54
422,170
423,250
424,34
425,196
426,82
427,186
428,70
429,145
430,248
431,173
432,149
433,48
434,117
435,15
436,40
437,141
438,241
439,236
440,240
441,246
442,247
443,79
444,210
445,226
446,98
447,3
448,227
449,142
450,197
451,166
452,63
453,145
454,63
455,179
456,83
457,99
458,45
459,238
460,110
461,191
462,109
463,133
464,185
465,68
466,106
467,3
468,132
469,53
470,190
471,123
472,183
473,121
474,90
475,140
476,56
477,138
478,150
479,124
480,218
481,50
482,233
483,16
484,71
485,191
486,176
487,103
488,4
489,25
490,177
491,219
492,160
493,21
494,173
495,225
496,65
497,142
498,133
499,65
500,162
501,147
502,49
503,116
504,206
505,237
506,43
507,118
508,74
509,83
510,89
511,29
512,138
513,16
514,163
515,121
516,215
517,29
518,162
519,193
520,223
521,140
522,225
523,92
524,242
525,169
526,177
527,71
528,205
529,183
530,160
531,65
532,9
533,149
534,148
535,218
536,219
537,129
538,160
539,1
540,147
541,169
542,229
543,9
544,197
545,9
546,227
547,147
548,6
549,252
550,167
551,128
552,62
553,61
554,3
555,108
556,186
557,225
558,145
559,88
560,238
561,29
562,159
563,92
564,220
565,32
566,190
567,133
568,200
569,163
570,180
571,163
572,23
573,120
574,176
575,105
576,170
577,45
578,52
579,142
580,188
581,140
582,107
583,183
584,232
585,164
586,28
587,149
588,200
589,208
590,99
591,5
592,33
593,44
594,111
595,179
596,11
597,175
598,106
599,11
600,45
601,104
602,171
603,88
604,37
605,206
606,71
607,150
608,123
609,122
610,71
611,193
612,33
613,101
614,173
615,30
616,37
617,158
618,210
619,82
620,189
621,148
622,174
623,22
624,6
625,78
626,133
627,223
628,100
629,93
630,84
631,67
632,89
633,75
634,145
635,156
636,89
637,188
638,99
639,248
640,81
641,236
642,130
643,26
644,39
645,147
646,148
647,230
648,110
649,69
650,59
651,156
652,66
653,46
654,109
655,245
656,3
657,63
658,106
659,214
660,197
661,239
662,190
663,4
664,81
665,189
666,157
667,39
668,225
669,114
670,92
671,46
672,32
673,161
674,51
675,193
676,161
677,3
678,206
679,165
680,96
681,0
682,132
683,33
684,164
685,165
686,45
687,132
688,80
689,138
690,227
691,103
692,253
693,187
694,18
695,218
696,18
697,25
698,130
699,148
700,4
701,183
702,56
703,47
704,222
705,179
706,184
707,245
708,234
709,151
710,10
711,234
712,50
713,186
714,125
715,123
716,248
717,183
718,128
719,175
720,98
721,121
722,111
723,214
724,168
725,53
726,19
727,184
728,7
729,244
730,124
731,43
732,60
733,27
734,179
735,40
736,196
737,210
738,179
739,89
740,191
741,2
742,255
743,49
744,6
745,245
746,223
747,2
748,164
749,13
750,5
751,122
752,144
753,103
754,11
755,240
756,135
757,189
758,153
759,90
760,107
761,211
762,195
763,16
764,163
765,62
766,232
767,123
768,29
769,221
770,251
771,123
772,95
773,39
774,179
775,241
776,123
777,104
778,158
779,82
780,230
781,213
782,235
783,70
784,19
785,138
786,108
787,113
788,243
789,105
790,119
791,126
792,107
793,95
794,114
795,226
796,140
797,75
798,127
799,23
800,202
801,136
802,221
803,34
804,17
805,226
806,252
807,162
808,196
809,136
810,101
811,198
812,82
813,85
814,85
815,29
816,149
817,111
818,15
819,246
820,0
821,234
822,69
823,29
824,64
825,249
826,189
827,243
828,28
829,199
830,101
831,76
832,90
833,166
834,78
835,87
836,253
837,193
838,168
839,33
840,74
841,86
842,151
843,89
844,2
845,247
846,148
847,101
848,115
849,178
850,37
851,195
852,43
853,61
854,216
855,156
856,169
857,167
858,48
859,252
860,249
861,174
862,27
863,214
864,53
865,139
866,111
867,111
868,172
869,62
870,190
871,180
872,149
873,72
874,210
875,112
876,120
877,25
878,248
879,219
880,11
881,28
882,174
883,38
884,132
885,159
886,54
887,241
888,140
889,209
890,164
891,8
892,112
893,111
894,14
895,110
896,2
897,178
898,60
899,193
900,186
901,248
902,155
903,74
904,239
905,175
906,64
907,167
908,139
909,246
910,234
911,184
912,63
913,17
914,24
915,170
916,140
917,251
918,145
919,46
920,216
921,247
922,188
923,95
924,32
925,85
926,89
927,57
928,206
929,162
930,99
931,100
932,145
933,145
934,76
935,169
936,92
937,198
938,47
939,212
940,51
941,161
942,176
943,236
944,192
945,241
946,165
947,235
948,171
949,144
950,4
951,102
952,231
953,198
954,194
955,215
956,95
957,4
958,78
959,49
960,127
961,134
962,244
963,132
964,17
965,15
966,177
967,212
968,160
969,237
970,234
971,10
972,110
973,246
974,107
975,240
976,248
977,240
978,200
979,108
980,123
981,9
982,193
983,232
984,224
985,216
986,87
987,25
988,9
989,67
990,67
991,47
992,135
993,32
994,161
995,124
996,235
997,95
998,187
999,81
1000,243
1001,167
1002,121
1003,112
1004,117
1005,157
1006,241
1007,35
1008,10
1009,166
1010,215
1011,240
1012,129
1013,17
1014,22
1015,22
1016,119
1017,28
1018,250
1019,4
1020,97
1021,229
1022,223
1023,228
1024,115
1025,165
1026,34
1027,200
1028,108
1029,48
1030,22
1031,126
1032,76
1033,102
1034,244
1035,3
1036,108
1037,230
1038,80
1039,78
1040,11
1041,75
1042,152
1043,248
1044,234
1045,43
1046,196
1047,138
1048,199
1049,202
1050,249
1051,29
1052,217
1053,153
1054,128
1055,22
1056,143
1057,141
1058,116
1059,76
1060,125
1061,183
1062,172
1063,87
1064,104
1065,204
1066,67
1067,34
1068,77
1069,108
1070,199
1071,34
1072,75
1073,2
1074,27
1075,3
1076,18
1077,0
1078,96
1079,130
1080,8
1081,2
1082,133
1083,151
1084,66
1085,68
1086,200
1087,189
1088,97
1089,177
1090,28
1091,125
1092,44
1093,179
1094,248
1095,81
1096,250
1097,40
1098,153
1099,35
1100,127
1101,220
1102,229
1103,17
1104,2
1105,115
1106,21
1107,148
1108,153
1109,52
1110,165
1111,153
1112,180
1113,56
1114,110
1115,210
1116,123
1117,56
1118,173
1119,98
1120,86
1121,156
1122,43
1123,178
1124,203
1125,34
1126,56
1127,4
1128,255
1129,206
1130,100
1131,17
1132,223
1133,177
1134,208
1135,132
1136,48
1137,60
1138,88
1139,87
1140,59
1141,28
1142,22
1143,153
1144,187
1145,146
1146,200
1147,234
1148,251
1149,78
1150,133
1151,4
1152,37
1153,237
1154,162
1155,181
1156,19
1157,98
1158,3
1159,208
1160,148
1161,185
1162,142
1163,145
1164,111
1165,58
1166,125
1167,122
1168,81
1169,206
1170,204
1171,135
1172,101
1173,74
1174,77
1175,175
1176,146
1177,217
1178,130
1179,187
1180,132
1181,238
1182,95
1183,63
1184,12
1185,199
1186,122
1187,33
1188,107
1189,129
1190,96
1191,13
1192,101
1193,129
1194,106
1195,224
1196,93
1197,250
1198,205
1199,19
1200,163
1201,92
1202,82
1203,16
1204,215
1205,156
1206,67
1207,19
1208,154
1209,217
1210,10
1211,233
1212,101
1213,129
1214,118
1215,170
1216,55
1217,157
1218,223
1219,86
1220,119
1221,6
1222,88
1223,27
1224,13
1225,233
1226,43
1227,232
1228,89
1229,134
1230,253
1231,32
1232,198
1233,150
1234,219
1235,137
1236,143
1237,206
1238,192
1239,251
1240,99
1241,20
1242,82
1243,65
1244,210
1245,47
1246,194
1247,171
1248,123
1249,112
1250,117
1251,30
1252,38
1253,79
1254,114
1255,41
1256,221
1257,162
1258,202
1259,16
1260,118
1261,89
1262,90
1263,134
1264,220
1265,20
1266,198
1267,84
1268,117
1269,111
1270,1
1271,20
1272,119
1273,216
1274,158
1275,94
1276,184
1277,176
1278,58
1279,34
1280,245
1281,75
1282,169
1283,225
1284,146
1285,56
1286,12
1287,78
1288,176
1289,226
1290,226
1291,67
1292,221
1293,242
1294,38
1295,101
1296,103
1297,160
1298,49
1299,107
1300,157
1301,216
1302,98
1303,33
1304,158
1305,148
1306,199
1307,198
1308,51
1309,80
1310,139
1311,156
1312,53
1313,22
1314,12
1315,189
1316,92
1317,135
1318,2
1319,225
1320,99
1321,234
1322,24
1323,107
1324,193
1325,78
1326,182
1327,221
1328,149
1329,121
1330,138
1331,253
1332,134
1333,17
1334,251
1335,245
1336,53
1337,26
1338,105
1339,85
1340,191
1341,122
1342,158
1343,249
1344,153
1345,234
1346,86
1347,78
1348,150
1349,26
1350,158
1351,208
1352,210
1353,192
1354,239
1355,33
1356,85
1357,219
1358,33
1359,17
1360,37
1361,197
1362,40
1363,82
1364,173
1365,27
1366,145
1367,76
1368,174
1369,44
1370,87
1371,5
1372,235
1373,231
1374,32
1375,41
1376,184
1377,123
1378,17
1379,163
1380,69
1381,47
1382,201
1383,116
1384,117
1385,107
1386,236
1387,126
1388,177
1389,228
1390,61
1391,255
1392,123
1393,86
1394,88
1395,168
1396,143
1397,110
1398,116
1399,198
1400,153
1401,174
1402,139
1403,34
1404,148
1405,181
1406,65
1407,234
1408,252
1409,235
1410,184
1411,60
1412,127
1413,1
1414,0
1415,126
1416,93
1417,23
1418,48
1419,47
1420,131
1421,108
1422,104
1423,137
1424,209
1425,56
1426,125
1427,26
1428,213
1429,6
1430,194
1431,114
1432,199
1433,168
1434,180
1435,191
1436,194
1437,135
1438,161
1439,13
1440,34
1441,18
1442,5
1443,36
1444,80
1445,93
1446,240
1447,152
1448,229
1449,251
1450,69
1451,54
1452,252
1453,229
1454,140
1455,73
1456,203
1457,244
1458,189
1459,28
1460,58
1461,156
1462,95
1463,117
1464,197
1465,90
1466,183
1467,249
1468,213
1469,166
1470,229
1471,32
1472,164
1473,79
1474,29
1475,88
1476,178
1477,5
1478,101
1479,206
1480,184
1481,87
1482,170
1483,114
1484,12
1485,84
1486,87
1487,163
1488,145
1489,135
1490,240
1491,81
1492,181
1493,119
1494,98
1495,171
1496,143
1497,43
1498,162
1499,211
1500,181
1501,166
1502,139
1503,205
1504,233
1505,55
1506,47
1507,163
1508,153
1509,2
1510,224
1511,206
1512,204
1513,98
1514,244
1515,190
1516,128
1517,92
1518,133
1519,208
1520,67
1521,253
1522,47
1523,223
1524,234
1525,27
1526,94
1527,114
1528,241
1529,150
1530,83
1531,150
1532,28
1533,237
1534,225
1535,57
1536,127
1537,171
1538,44
1539,101
1540,111
1541,193
1542,103
1543,136
1544,113
1545,246
1546,226
1547,246
1548,170
1549,211
1550,211
1551,143
1552,227
1553,188
1554,90
1555,62
1556,161
1557,103
1558,55
1559,168
1560,44
1561,201
1562,71
1563,43
1564,192
1565,227
1566,95
1567,108
1568,123
1569,95
1570,108
1571,73
1572,21
1573,95
1574,204
1575,117
1576,3
1577,107
1578,129
1579,222
1580,165
1581,67
1582,125
1583,211
1584,81
1585,31
1586,211
1587,88
1588,90
1589,96
1590,226
1591,228
1592,196
1593,217
1594,252
1595,10
1596,120
1597,202
1598,194
1599,120
1600,151
1601,221
1602,173
1603,231
1604,124
1605,156
1606,226
1607,44
1608,26
1609,150
1610,6
1611,68
1612,105
1613,32
1614,203
1615,18
1616,113
1617,229
1618,58
1619,34
1620,120
1621,43
1622,34
1623,135
1624,152
1625,83
1626,248
1627,141
1628,79
1629,215
1630,53
1631,82
1632,184
1633,145
1634,173
1635,248
1636,244
1637,249
1638,55
1639,225
1640,232
1641,96
1642,3
1643,28
1644,41
1645,86
1646,153
1647,59
1648,3
1649,236
1650,69
1651,232
1652,230
1653,222
1654,63
1655,110
1656,108
1657,19
1658,202
1659,46
1660,21
1661,89
1662,75
1663,161
1664,72
1665,30
1666,235
1667,46
1668,200
1669,181
1670,161
1671,48
1672,115
1673,180
1674,43
1675,150
1676,134
1677,5
1678,26
1679,142
1680,183
1681,194
1682,60
1683,174
1684,51
1685,120
1686,49
1687,25
1688,120
1689,181
1690,13
1691,232
1692,219
1693,111
1694,255
1695,12
1696,20
1697,103
1698,141
1699,138
1700,184
1701,208
1702,232
1703,66
1704,33
1705,178
1706,105
1707,163
1708,142
1709,70
1710,127
1711,48
1712,46
1713,112
1714,196
1715,165
1716,54
1717,10
1718,10
1719,233
1720,235
1721,18
1722,217
1723,234
1724,7
1725,57
1726,92
1727,129
1728,231
1729,181
1730,198
1731,79
1732,45
1733,244
1734,204
1735,215
1736,105
1737,5
1738,125
1739,121
1740,40
1741,58
1742,151
1743,191
1744,140
1745,153
1746,244
1747,205
1748,163
1749,209
1750,51
1751,98
1752,172
1753,190
1754,171
1755,165
1756,37
1757,193
1758,235
1759,211
1760,151
1761,44
1762,87
1763,14
1764,124
1765,151
1766,151
1767,171
1768,45
1769,20
1770,121
1771,16
1772,42
1773,167
1774,20
1775,227
1776,49
1777,61
1778,146
1779,22
1780,19
1781,20
1782,32
1783,187
1784,208
1785,117
1786,86
1787,22
1788,92
1789,79
1790,224
1791,96
1792,143
1793,252
1794,163
1795,52
1796,207
1797,138
1798,7
1799,145
1800,61
1801,218
1802,159
1803,150
1804,181
1805,116
1806,148
1807,2
1808,205
1809,79
1810,52
1811,104
1812,182
1813,18
1814,54
1815,199
1816,177
1817,246
1818,216
1819,6
1820,202
1821,233
1822,213
1823,98
1824,125
1825,7
1826,129
1827,83
1828,148
1829,43
1830,223
1831,31
1832,42
1833,174
1834,38
1835,33
1836,67
1837,14
1838,97
1839,217
1840,85
1841,138
1842,51
1843,56
1844,52
1845,233
1846,222
1847,255
1848,142
1849,183
1850,47
1851,3
1852,13
1853,46
1854,107
1855,65
1856,12
1857,249
1858,84
1859,252
1860,71
1861,137
1862,155
1863,52
1864,133
1865,194
1866,179
1867,236
1868,133
1869,188
1870,113
1871,205
1872,171
1873,15
1874,198
1875,58
1876,250
1877,1
1878,35
1879,223
1880,246
1881,183
1882,207
1883,76
1884,28
1885,164
1886,7
1887,177
1888,34
1889,16
1890,13
1891,117
1892,101
1893,230
1894,154
1895,220
1896,203
1897,44
1898,86
1899,167
1900,112
1901,65
1902,146
1903,221
1904,114
1905,128
1906,14
1907,189
1908,13
1909,108
1910,139
1911,150
1912,115
1913,52
1914,160
1915,241
1916,234
1917,31
1918,236
1919,135
1920,236
1921,14
1922,213
1923,147
1924,245
1925,62
1926,180
1927,0
1928,171
1929,8
1930,232
1931,90
1932,147
1933,119
1934,139
1935,73
1936,228
1937,133
1938,43
1939,84
1940,44
1941,38
1942,108
1943,192
1944,237
1945,128
1946,48
1947,88
1948,64
1949,26
1950,108
1951,72
1952,221
1953,147
1954,62
1955,173
1956,66
1957,253
1958,98
1959,219
1960,87
1961,200
1962,119
1963,12
1964,53
1965,27
1966,242
1967,125
1968,200
1969,75
1970,115
1971,214
1972,171
1973,92
1974,156
1975,196
1976,135
1977,226
1978,238
1979,7
1980,45
1981,58
1982,164
1983,235
1984,212
1985,184
1986,236
1987,171
1988,118
1989,228
1990,11
1991,255
1992,83
1993,75
1994,101
1995,234
1996,81
1997,235
1998,110
1999,251
2000,130
2001,185
2002,31
2003,47
2004,11
2005,230
2006,193
2007,149
2008,178
2009,154
2010,57
2011,35
2012,211
2013,177
2014,243
2015,235
2016,25
2017,178
2018,199
2019,229
2020,100
2021,91
2022,124
2023,225
2024,106
2025,155
2026,157
2027,96
2028,56
2029,3
2030,52
2031,220
2032,204
2033,234
2034,186
2035,94
2036,153
2037,80
2038,250
2039,236
2040,36
2041,23
2042,65
2043,54
2044,121
2045,158
2046,202
2047,250
2048,212
2049,75
2050,184
2051,238
2052,193
2053,124
2054,220
2055,152
2056,134
2057,117
2058,76
2059,220
2060,214
2061,194
2062,197
2063,168
2064,151
2065,214
2066,3
2067,59
2068,148
2069,2
2070,97
2071,67
2072,152
2073,108
2074,5
2075,59
2076,235
2077,103
2078,182
2079,62
2080,224
2081,189
2082,106
2083,142
2084,216
2085,104
2086,5
2087,177
2088,188
2089,208
2090,171
2091,26
2092,78
2093,100
2094,166
2095,30
2096,158
2097,69
2098,123
2099,136
2100,226
2101,200
2102,39
2103,34
2104,95
2105,38
2106,64
2107,247
2108,184
2109,90
2110,184
2111,237
2112,153
2113,226
2114,115
2115,202
2116,66
2117,255
2118,21
2119,236
2120,39
2121,82
2122,247
2123,85
2124,160
2125,4
2126,202
2127,49
2128,145
2129,96
2130,226
2131,222
2132,201
2133,9
2134,72
2135,95
2136,145
2137,22
2138,165
2139,242
2140,61
2141,230
2142,23
2143,12
2144,199
2145,0
2146,173
2147,96
2148,236
2149,155
2150,156
2151,88
2152,158
2153,46
2154,195
2155,38
2156,193
2157,87
2158,138
2159,37
2160,185
2161,88
2162,192
2163,133
2164,250
2165,50
2166,81
2167,230
2168,200
2169,153
2170,47
2171,2
2172,239
2173,218
2174,224
2175,54
2176,235
2177,17
2178,244
2179,38
2180,146
2181,121
2182,51
2183,79
2184,97
2185,18
2186,62
2187,130
2188,123
2189,251
2190,245
2191,188
2192,72
2193,132
2194,94
2195,186
2196,56
2197,65
2198,21
2199,193
2200,85
2201,88
2202,89
2203,144
2204,17
2205,3
2206,129
2207,193
2208,93
2209,250
2210,144
2211,95
2212,42
2213,76
2214,186
2215,96
2216,246
2217,24
2218,182
2219,224
2220,247
2221,2
2222,232
2223,157
2224,61
2225,173
2226,123
2227,208
2228,172
2229,119
2230,103
2231,171
2232,33
2233,243
2234,212
2235,190
2236,68
2237,251
2238,6
2239,126
2240,113
2241,119
2242,95
2243,158
2244,246
2245,10
2246,122
2247,83
2248,205
2249,0
2250,242
2251,238
2252,111
2253,93
2254,177
2255,4
2256,105
2257,134
2258,200
2259,33
2260,174
2261,150
2262,17
2263,177
2264,158
2265,119
2266,14
2267,102
2268,33
2269,230
2270,189
2271,143
2272,170
2273,97
2274,41
2275,203
2276,148
2277,105
2278,49
2279,95
2280,190
2281,196
2282,67
2283,170
2284,50
2285,216
2286,221
2287,250
2288,44
2289,151
2290,75
2291,198
2292,230
2293,216
2294,230
2295,215
2296,225
2297,95
2298,205
2299,217
2300,144
2301,241
2302,131
2303,100
2304,43
2305,123
2306,134
2307,241
2308,16
2309,117
2310,50
2311,76
2312,216
2313,26
2314,220
2315,145
2316,10
2317,100
2318,178
2319,44
2320,92
2321,178
2322,82
2323,9
2324,108
2325,2
2326,255
2327,162
2328,72
2329,1
2330,94
2331,255
2332,241
2333,86
2334,164
2335,161
2336,157
2337,231
2338,214
2339,48
2340,127
2341,39
2342,181
2343,124
2344,98
2345,34
2346,170
2347,100
2348,233
2349,104
2350,47
2351,147
2352,55
2353,109
2354,103
2355,216
2356,106
2357,13
2358,134
2359,5
2360,17
2361,193
2362,238
2363,226
2364,232
2365,93
2366,234
2367,213
2368,200
2369,241
2370,194
2371,243
2372,32
2373,105
2374,31
2375,117
2376,167
2377,217
2378,252
2379,148
2380,205
2381,172
2382,25
2383,234
2384,184
2385,176
2386,94
2387,62
2388,188
2389,41
2390,182
2391,223
2392,36
2393,226
2394,119
2395,210
2396,136
2397,53
2398,120
2399,224
2400,17
2401,217
2402,173
2403,124
2404,244
2405,157
2406,212
2407,222
2408,216
2409,248
2410,188
2411,41
2412,167
2413,6
2414,232
2415,67
2416,39
2417,86
2418,168
2419,87
2420,105
2421,146
2422,6
2423,116
2424,86
2425,13
2426,50
2427,107
2428,2
2429,73
2430,105
2431,144
2432,250
2433,29
2434,228
2435,54
2436,93
2437,52
2438,92
2439,64
2440,76
2441,154
2442,220
2443,194
2444,5
2445,140
2446,83
2447,45
2448,223
2449,251
2450,177
2451,173
2452,178
2453,27
2454,99
2455,222
2456,71
2457,147
2458,108
2459,34
2460,2
2461,69
2462,122
2463,251
2464,212
2465,103
2466,96
2467,10
2468,2
2469,122
2470,238
2471,177
2472,166
2473,222
2474,172
2475,140
2476,191
2477,47
2478,108
2479,131
2480,235
2481,173
2482,243
2483,132
2484,241
2485,105
2486,157
2487,169
2488,0
2489,7
2490,220
2491,127
2492,193
2493,23
2494,132
2495,126
2496,183
2497,1
2498,182
2499,161
2500,156
2501,245
2502,43
2503,141
2504,212
2505,54
2506,70
2507,202
2508,236
2509,150
2510,130
2511,19
2512,135
2513,42
2514,169
2515,73
2516,90
2517,78
2518,40
2519,91
2520,138
2521,237
2522,31
2523,126
2524,27
2525,98
2526,90
2527,252
2528,119
2529,32
2530,72
2531,120
2532,204
2533,36
2534,80
2535,140
2536,219
2537,86
2538,95
2539,75
2540,239
2541,121
2542,35
2543,79
2544,140
2545,103
2546,18
2547,229
2548,40
2549,47
2550,76
2551,62
2552,11
2553,93
2554,86
2555,121
2556,44
2557,87
2558,177
2559,134
2560,123
2561,69
2562,19
2563,93
2564,46
2565,106
2566,47
2567,29
2568,27
2569,131
2570,187
2571,28
2572,197
2573,90
2574,152
2575,81
2576,235
2577,61
2578,195
2579,5
2580,134
2581,191
2582,111
2583,158
2584,168
2585,126
2586,220
2587,102
2588,82
2589,249
2590,186
2591,82
2592,38
2593,37
2594,1
2595,251
2596,154
2597,7
2598,128
2599,236
2600,75
2601,49
2602,149
2603,175
2604,74
2605,201
2606,203
2607,205
2608,252
2609,232
2610,85
2611,92
2612,48
2613,130
2614,118
2615,230
2616,238
2617,150
2618,211
2619,239
2620,51
2621,158
2622,84
2623,170
2624,118
2625,199
2626,88
2627,255
2628,50
2629,145
2630,197
2631,210
2632,51
2633,165
2634,117
2635,253
2636,18
2637,185
2638,126
2639,134
2640,124
2641,118
2642,170
2643,218
2644,233
2645,249
2646,14
2647,245
2648,26
2649,95
2650,22
2651,74
2652,168
2653,207
2654,34
2655,251
2656,173
2657,38
2658,24
2659,19
2660,228
2661,67
2662,75
2663,151
2664,126
2665,186
2666,250
2667,123
2668,108
2669,231
2670,25
2671,122
2672,244
2673,105
2674,43
2675,40
2676,200
2677,125
2678,140
2679,210
2680,46
2681,129
2682,104
2683,55
2684,188
2685,231
2686,153
2687,45
2688,153
2689,41
2690,116
2691,12
2692,196
2693,235
2694,222
2695,9
2696,141
2697,128
2698,158
2699,70
2700,246
2701,10
2702,248
2703,227
2704,51
2705,136
2706,116
2707,143
2708,99
2709,62
2710,39
2711,98
2712,20
2713,228
2714,223
2715,247
2716,89
2717,48
2718,196
2719,66
2720,218
2721,121
2722,73
2723,49
2724,56
2725,101
2726,247
2727,40
2728,130
2729,22
2730,41
2731,67
2732,124
2733,86
2734,175
2735,53
2736,247
2737,224
2738,170
2739,182
2740,212
2741,251
2742,50
2743,146
2744,252
2745,141
2746,15
2747,129
2748,101
2749,64
2750,153
2751,81
2752,133
2753,96
2754,11
2755,125
2756,224
2757,197
2758,41
2759,250
2760,63
2761,0
2762,254
2763,235
2764,129
2765,188
2766,164
2767,137
2768,81
2769,54
2770,87
2771,82
2772,77
2773,49
2774,87
2775,248
2776,7
2777,190
2778,168
2779,19
2780,51
2781,247
2782,156
2783,95
2784,4
2785,192
2786,213
2787,206
2788,206
2789,68
2790,47
2791,240
2792,196
2793,157
2794,174
2795,64
2796,0
2797,238
2798,179
2799,205
2800,190
2801,57
2802,140
2803,27
2804,55
2805,0
2806,215
2807,249
2808,87
2809,200
2810,4
2811,29
2812,239
2813,103
2814,120
2815,35
2816,191
2817,107
2818,195
2819,10
2820,109
2821,253
2822,144
2823,190
2824,123
2825,164
2826,44
2827,23
2828,114
2829,22
2830,239
2831,220
2832,224
2833,137
2834,88
2835,99
2836,77
2837,242
2838,104
2839,139
2840,150
2841,28
2842,68
2843,64
2844,98
2845,197
2846,138
2847,241
2848,76
2849,242
2850,17
2851,117
2852,55
2853,206
2854,30
2855,241
2856,109
2857,122
2858,49
2859,190
2860,233
2861,64
2862,101
2863,239
2864,78
2865,3
2866,139
2867,178
2868,241
2869,152
2870,235
2871,192
2872,30
2873,87
2874,70
2875,43
2876,99
2877,76
2878,108
2879,70
2880,50
2881,148
2882,88
2883,16
2884,77
2885,44
2886,193
2887,10
2888,182
2889,30
2890,74
2891,217
2892,26
2893,130
2894,153
2895,14
2896,136
2897,228
2898,63
2899,88
2900,188
2901,203
2902,60
2903,23
2904,237
2905,154
2906,1
2907,178
2908,52
2909,11
2910,99
2911,63
2912,50
2913,40
2914,14
2915,235
2916,175
2917,196
2918,175
2919,156
2920,196
2921,137
2922,162
2923,160
2924,228
2925,156
2926,138
2927,187
2928,164
2929,164
2930,192
2931,22
2932,213
2933,198
2934,139
2935,215
2936,216
2937,2
2938,165
2939,118
2940,159
2941,242
2942,83
2943,30
2944,223
2945,19
2946,61
2947,230
2948,213
2949,51
2950,181
2951,124
2952,215
2953,127
2954,70
2955,13
2956,135
2957,158
2958,11
2959,212
2960,206
2961,24
2962,56
2963,162
2964,69
2965,101
2966,53
2967,50
2968,177
2969,204
2970,20
2971,178
2972,81
2973,203
2974,42
2975,226
2976,255
2977,140
2978,205
2979,21
2980,234
2981,90
2982,112
2983,219
2984,13
2985,111
2986,95
2987,51
2988,255
2989,212
2990,89
2991,215
2992,184
2993,235
2994,1
2995,140
2996,18
2997,177
