index,value
533,369
534,369
535,370
536,371
537,371
538,371
539,372
540,372
541,373
542,373
543,375
544,375
545,376
546,376
547,377
548,377
549,378
550,379
551,379
552,379
553,379
554,380
555,381
556,381
557,382
558,382
559,383
560,385
561,385
562,386
563,387
564,388
565,388
566,388
567,389
568,389
569,390
570,391
571,391
572,397
573,398
574,399
575,399
576,400
577,400
578,400
579,400
580,400
581,401
582,402
583,402
584,402
585,402
586,403
587,404
588,405
589,406
590,406
591,406
592,408
593,408
594,409
595,410
596,410
597,411
598,411
599,412
600,413
601,413
602,415
603,415
604,417
605,417
606,418
607,419
608,420
609,420
610,422
611,422
612,423
613,424
614,424
615,424
616,424
617,425
618,425
619,425
620,425
621,427
622,427
623,428
624,428
625,428
626,429
627,430
628,431
629,433
630,434
631,436
632,437
633,438
634,439
635,440
636,441
637,442
638,442
639,443
640,444
641,444
642,445
643,446
644,446
645,447
646,448
647,449
648,450
649,451
650,451
651,452
652,452
653,453
654,454
655,455
656,455
657,455
658,456
659,456
660,456
661,458
662,458
663,458
664,459
665,461
666,462
667,463
668,465
669,465
670,465
671,466
672,467
673,468
674,469
675,470
676,471
677,471
678,472
679,473
680,473
681,473
682,473
683,474
684,474
685,475
686,475
687,476
688,476
689,478
690,478
691,479
692,479
693,479
694,479
695,480
696,481
697,481
698,482
699,483
700,483
701,484
702,487
703,487
704,488
705,489
706,490
707,490
708,490
709,491
710,491
711,494
712,495
713,495
714,496
715,496
716,497
717,497
718,497
719,499
720,501
721,502
722,503
723,503
724,503
725,503
726,503
727,505
728,505
729,506
730,506
731,508
732,508
733,509
734,509
735,509
736,510
737,511
738,511
739,512
740,513
741,514
742,514
743,514
744,516
745,518
746,518
747,518
748,518
749,518
750,519
751,519
752,520
753,520
754,521
755,523
756,523
757,524
758,524
759,524
760,524
761,525
762,526
763,527
764,528
765,528
766,529
767,530
768,532
769,534
770,534
771,534
772,534
773,534
774,535
775,536
776,538
777,538
778,539
779,539
780,540
781,541
782,541
783,542
784,543
785,544
786,544
787,545
788,546
789,546
790,546
791,547
792,548
793,548
794,549
795,549
796,551
797,551
798,552
799,552
800,554
801,554
802,554
803,556
804,556
805,557
806,557
807,558
808,558
809,559
810,560
811,560
812,560
813,563
814,563
815,563
816,564
817,565
818,565
819,565
820,565
821,565
822,567
823,568
824,568
825,569
826,569
827,570
828,570
829,571
830,571
831,571
832,573
833,573
834,574
835,574
836,574
837,574
838,575
839,576
840,576
841,576
842,577
843,577
844,578
845,578
846,578
847,579
848,580
849,581
850,582
851,582
852,582
853,583
854,584
855,584
856,584
857,584
858,586
859,586
860,587
861,589
862,589
863,590
864,590
865,592
866,592
867,593
868,593
869,593
870,594
871,594
872,595
873,596
874,596
875,597
876,598
877,598
878,599
879,599
880,600
881,601
882,602
883,603
884,603
885,603
886,604
887,604
888,605
889,607
890,607
891,608
892,608
893,609
894,609
895,610
896,610
897,612
898,612
899,613
900,613
901,613
902,614
903,614
904,614
905,614
906,615
907,616
908,617
909,617
910,617
911,618
912,618
913,619
914,619
915,619
916,620
917,621
918,622
919,623
920,623
921,623
922,625
923,625
924,627
925,629
926,632
927,632
928,632
929,632
930,633
931,633
932,635
933,635
934,638
935,640
936,640
937,640
938,641
939,641
940,642
941,643
942,643
943,644
944,645
945,645
946,647
947,647
948,647
949,648
950,648
951,648
952,650
953,652
954,652
955,652
956,654
957,655
958,656
959,656
960,657
961,657
962,657
963,659
964,659
965,660
966,660
967,660
968,661
969,661
970,662
971,662
972,662
973,663
974,663
975,663
976,664
977,664
978,664
979,664
980,665
981,666
982,667
983,667
984,667
985,668
986,668
987,668
988,670
989,670
990,670
991,671
992,671
993,671
994,672
995,673
996,673
997,674
998,674
999,674
1000,676
1001,676
1002,676
1003,677
1004,678
1005,678
1006,678
1007,679
1008,679
1009,680
1010,681
1011,681
1012,682
1013,685
1014,687
1015,687
1016,688
1017,688
1018,688
1019,689
1020,690
1021,691
1022,692
1023,695
1024,695
1025,697
1026,697
1027,698
1028,698
1029,698
1030,701
1031,703
1032,706
1033,706
1034,706
1035,707
1036,707
1037,708
1038,708
1039,708
1040,709
1041,709
1042,710
1043,710
1044,711
1045,712
1046,712
1047,713
1048,713
1049,715
1050,715
1051,716
1052,717
1053,717
1054,719
1055,720
1056,720
1057,721
1058,721
1059,723
1060,723
1061,723
1062,724
1063,725
1064,726
1065,726
1066,726
1067,727
1068,727
1069,728
1070,729
1071,729
1072,731
1073,731
1074,732
1075,733
1076,733
1077,734
1078,735
1079,737
1080,737
1081,738
1082,738
1083,739
1084,740
1085,741
1086,741
1087,742
1088,743
1089,744
1090,744
1091,744
1092,744
1093,745
1094,745
1095,748
1096,748
1097,749
1098,750
1099,751
1100,751
1101,752
1102,752
1103,754
1104,755
1105,757
1106,758
1107,760
1108,762
1109,762
1110,763
1111,764
1112,764
1113,767
1114,767
1115,767
1116,768
1117,769
1118,771
1119,771
1120,772
1121,772
1122,772
1123,773
1124,774
1125,774
1126,775
1127,775
1128,775
1129,776
1130,776
1131,776
1132,776
1133,776
1134,777
1135,777
1136,778
1137,778
1138,778
1139,779
1140,779
1141,779
1142,780
1143,782
1144,782
1145,783
1146,783
1147,784
1148,784
1149,785
1150,785
1151,786
1152,787
1153,787
1154,788
1155,789
1156,790
1157,791
1158,792
1159,792
1160,792
1161,792
1162,793
1163,793
1164,793
1165,793
1166,794
1167,794
1168,794
1169,795
1170,795
1171,796
1172,797
1173,797
1174,798
1175,799
1176,799
1177,799
1178,800
1179,802
1180,803
1181,803
1182,803
1183,803
1184,804
1185,804
1186,807
1187,808
1188,809
1189,809
1190,809
1191,809
1192,810
1193,810
1194,810
1195,812
1196,812
1197,812
1198,813
1199,813
1200,813
1201,813
1202,813
1203,814
1204,814
1205,817
1206,817
1207,818
1208,819
1209,819
1210,819
1211,820
1212,821
1213,821
1214,821
1215,821
1216,822
1217,824
1218,825
1219,825
1220,825
1221,828
1222,829
1223,829
1224,829
1225,830
1226,831
1227,831
1228,832
1229,832
1230,833
1231,833
1232,835
1233,836
1234,838
1235,839
1236,840
1237,840
1238,840
1239,840
1240,841
1241,841
1242,842
1243,842
1244,842
1245,844
1246,844
1247,845
1248,846
1249,846
1250,851
1251,852
1252,853
1253,854
1254,856
1255,856
1256,856
1257,856
1258,857
1259,857
1260,857
1261,857
1262,857
1263,857
1264,858
1265,860
1266,861
1267,862
1268,862
1269,862
1270,863
1271,864
1272,864
1273,864
1274,864
1275,864
1276,865
1277,865
1278,866
1279,866
1280,867
1281,868
1282,868
1283,868
1284,869
1285,869
1286,870
1287,870
1288,871
1289,872
1290,872
1291,872
1292,872
1293,873
1294,874
1295,874
1296,875
1297,876
1298,880
1299,883
1300,883
1301,883
1302,883
1303,884
1304,884
1305,885
1306,885
1307,885
1308,887
1309,888
1310,888
1311,888
1312,890
1313,892
1314,893
1315,894
1316,895
1317,895
1318,896
1319,896
1320,897
1321,897
1322,900
1323,902
1324,902
1325,902
1326,902
1327,903
1328,903
1329,903
1330,904
1331,905
1332,905
1333,905
1334,906
1335,906
1336,906
1337,907
1338,907
1339,908
1340,909
1341,909
1342,912
1343,913
1344,914
1345,914
1346,914
1347,915
1348,916
1349,918
1350,920
1351,920
1352,921
1353,921
1354,923
1355,923
1356,923
1357,924
1358,925
1359,925
1360,928
1361,928
1362,928
1363,930
1364,930
1365,931
1366,931
1367,931
1368,932
1369,932
1370,933
1371,933
1372,934
1373,934
1374,935
1375,936
1376,939
1377,940
1378,940
1379,942
1380,943
1381,943
1382,943
1383,943
1384,943
1385,943
1386,944
1387,944
1388,945
1389,945
1390,946
1391,946
1392,947
1393,948
1394,948
1395,949
1396,949
1397,951
1398,952
1399,953
1400,953
1401,953
1402,954
1403,954
1404,955
1405,957
1406,957
1407,958
1408,958
1409,959
1410,959
1411,959
1412,960
1413,960
1414,961
1415,961
1416,961
1417,962
1418,963
1419,964
1420,964
1421,964
1422,965
1423,965
1424,966
1425,968
1426,969
1427,969
1428,969
1429,969
1430,969
1431,971
1432,973
1433,975
1434,975
1435,975
1436,976
1437,976
1438,976
1439,977
1440,978
1441,979
1442,980
1443,980
1444,981
1445,981
1446,981
1447,983
1448,983
1449,983
1450,984
1451,984
1452,987
1453,987
1454,988
1455,988
1456,988
1457,988
1458,989
1459,989
1460,990
1461,991
1462,991
1463,992
1464,992
1465,992
1466,995
1467,995
1468,995
1469,998
1470,999
1471,999
1472,999
1473,1000
1474,1001
1475,1002
1476,1003
1477,1004
1478,1004
1479,1005
1480,1006
1481,1007
1482,1007
1483,1009
1484,1010
1485,1011
1486,1014
1487,1014
1488,1015
1489,1016
1490,1016
1491,1017
1492,1017
1493,1017
1494,1018
1495,1018
1496,1019
1497,1019
1498,1020
1499,1021
1500,1022
1501,1023
1502,1024
1503,1024
1504,1025
1505,1026
1506,1027
1507,1027
1508,1027
1509,1027
1510,1028
1511,1028
1512,1030
1513,1030
1514,1030
1515,1030
1516,1031
1517,1031
1518,1031
1519,1032
1520,1032
1521,1033
1522,1033
1523,1034
1524,1034
1525,1034
1526,1035
1527,1035
1528,1036
1529,1037
1530,1037
1531,1038
1532,1038
1533,1039
1534,1039
1535,1039
1536,1039
1537,1041
1538,1041
1539,1043
1540,1043
1541,1044
1542,1044
1543,1045
1544,1045
1545,1045
1546,1045
1547,1046
1548,1046
1549,1047
1550,1047
1551,1050
1552,1051
1553,1051
1554,1052
1555,1052
1556,1052
1557,1053
1558,1053
1559,1056
1560,1057
1561,1057
1562,1057
1563,1057
1564,1058
1565,1058
1566,1059
1567,1059
1568,1059
1569,1060
1570,1060
1571,1060
1572,1061
1573,1062
1574,1062
1575,1062
1576,1062
1577,1063
1578,1064
1579,1064
1580,1064
1581,1066
1582,1068
1583,1068
1584,1068
1585,1069
1586,1069
1587,1070
1588,1070
1589,1070
1590,1070
1591,1070
1592,1071
1593,1071
1594,1071
1595,1072
1596,1075
1597,1075
1598,1076
1599,1076
1600,1077
1601,1078
1602,1078
1603,1079
1604,1079
1605,1079
1606,1080
1607,1082
1608,1083
1609,1085
1610,1086
1611,1086
1612,1088
1613,1088
1614,1088
1615,1088
1616,1089
1617,1089
1618,1090
1619,1090
1620,1091
1621,1091
1622,1092
1623,1093
1624,1093
1625,1094
1626,1094
1627,1095
1628,1096
1629,1096
1630,1097
1631,1097
1632,1098
1633,1101
1634,1102
1635,1102
1636,1103
1637,1105
1638,1105
1639,1106
1640,1106
1641,1107
1642,1107
1643,1107
1644,1107
1645,1110
1646,1111
1647,1111
1648,1112
1649,1112
1650,1112
1651,1113
1652,1113
1653,1114
1654,1114
1655,1116
1656,1116
1657,1118
1658,1119
1659,1120
1660,1120
1661,1121
1662,1122
1663,1123
1664,1124
1665,1125
1666,1125
1667,1125
1668,1127
1669,1127
1670,1127
1671,1127
1672,1128
1673,1129
1674,1129
1675,1130
1676,1130
1677,1130
1678,1130
1679,1131
1680,1131
1681,1132
1682,1134
1683,1134
1684,1136
1685,1137
1686,1139
1687,1140
1688,1141
1689,1141
1690,1142
1691,1143
1692,1143
1693,1144
1694,1144
1695,1145
1696,1145
1697,1145
1698,1145
1699,1147
1700,1147
1701,1148
1702,1148
1703,1148
1704,1149
1705,1150
1706,1150
1707,1150
1708,1153
1709,1153
1710,1154
1711,1154
1712,1154
1713,1155
1714,1155
1715,1155
1716,1155
1717,1156
1718,1156
1719,1157
1720,1158
1721,1158
1722,1158
1723,1159
1724,1159
1725,1160
1726,1162
1727,1162
1728,1163
1729,1163
1730,1164
1731,1165
1732,1166
1733,1166
1734,1168
1735,1168
1736,1169
1737,1170
1738,1170
1739,1171
1740,1172
1741,1173
1742,1174
1743,1174
1744,1175
1745,1175
1746,1176
1747,1176
1748,1177
1749,1177
1750,1178
1751,1179
1752,1179
1753,1180
1754,1181
1755,1182
1756,1185
1757,1186
1758,1186
1759,1188
1760,1189
1761,1190
1762,1190
1763,1191
1764,1191
1765,1192
1766,1192
1767,1193
1768,1193
1769,1194
1770,1195
1771,1196
1772,1196
1773,1197
1774,1197
1775,1198
1776,1198
1777,1199
1778,1200
1779,1202
1780,1203
1781,1204
1782,1204
1783,1205
1784,1205
1785,1206
1786,1207
1787,1207
1788,1207
1789,1207
1790,1209
1791,1209
1792,1209
1793,1210
1794,1210
1795,1212
1796,1212
1797,1214
1798,1214
1799,1214
1800,1217
1801,1217
1802,1218
1803,1218
1804,1219
1805,1219
1806,1219
1807,1220
1808,1221
1809,1221
1810,1222
1811,1225
1812,1226
1813,1226
1814,1228
1815,1229
1816,1229
1817,1230
1818,1230
1819,1230
1820,1230
1821,1231
1822,1232
1823,1233
1824,1233
1825,1235
1826,1236
1827,1236
1828,1236
1829,1237
1830,1238
1831,1238
1832,1239
1833,1240
1834,1241
1835,1241
1836,1243
1837,1243
1838,1244
1839,1244
1840,1244
1841,1245
1842,1246
1843,1246
1844,1246
1845,1246
1846,1246
1847,1248
1848,1248
1849,1252
1850,1253
1851,1253
1852,1254
1853,1254
1854,1257
1855,1258
1856,1258
1857,1258
1858,1258
1859,1259
1860,1259
1861,1259
1862,1261
1863,1262
1864,1263
1865,1263
1866,1266
1867,1266
1868,1266
1869,1266
1870,1268
1871,1268
1872,1269
1873,1270
1874,1271
1875,1271
1876,1272
1877,1275
1878,1275
1879,1279
1880,1280
1881,1281
1882,1281
1883,1285
1884,1285
1885,1286
1886,1286
1887,1288
1888,1288
1889,1288
1890,1288
1891,1289
1892,1290
1893,1291
1894,1291
1895,1292
1896,1292
1897,1293
1898,1293
1899,1294
1900,1294
1901,1295
1902,1295
1903,1297
1904,1297
1905,1297
1906,1299
1907,1300
1908,1300
1909,1301
1910,1301
1911,1301
1912,1302
1913,1302
1914,1302
1915,1303
1916,1303
1917,1303
1918,1303
1919,1304
1920,1304
1921,1304
1922,1305
1923,1306
1924,1307
1925,1307
1926,1307
1927,1310
1928,1311
1929,1311
1930,1312
1931,1312
1932,1312
1933,1314
1934,1315
1935,1315
1936,1316
1937,1317
1938,1318
1939,1318
1940,1318
1941,1319
1942,1319
1943,1319
1944,1321
1945,1322
1946,1323
1947,1324
1948,1324
1949,1325
1950,1326
1951,1327
1952,1327
1953,1327
1954,1328
1955,1328
1956,1329
1957,1331
1958,1332
1959,1332
1960,1333
1961,1333
1962,1334
1963,1335
1964,1335
1965,1337
1966,1337
1967,1337
1968,1338
1969,1339
1970,1340
1971,1341
1972,1342
1973,1342
1974,1343
1975,1343
1976,1343
1977,1343
1978,1345
1979,1345
1980,1345
1981,1347
1982,1348
1983,1348
1984,1349
1985,1350
1986,1350
1987,1351
1988,1351
1989,1352
1990,1353
1991,1353
1992,1353
1993,1355
1994,1355
1995,1356
1996,1356
1997,1357
1998,1360
1999,1360
2000,1361
2001,1362
2002,1363
2003,1366
2004,1367
2005,1368
2006,1370
2007,1371
2008,1372
2009,1372
2010,1373
2011,1373
2012,1374
2013,1374
2014,1374
2015,1374
2016,1374
2017,1375
2018,1375
2019,1377
2020,1378
2021,1378
2022,1378
2023,1378
2024,1378
2025,1379
2026,1379
2027,1381
2028,1381
2029,1381
2030,1381
2031,1384
2032,1384
2033,1385
2034,1385
2035,1386
2036,1386
2037,1386
2038,1386
2039,1387
2040,1387
2041,1387
2042,1387
2043,1389
2044,1389
2045,1391
2046,1392
2047,1392
2048,1392
2049,1392
2050,1393
2051,1393
2052,1393
2053,1394
2054,1395
2055,1395
2056,1396
2057,1396
2058,1397
2059,1398
2060,1398
2061,1398
2062,1398
2063,1398
2064,1398
2065,1401
2066,1401
2067,1402
2068,1404
2069,1405
2070,1405
2071,1405
2072,1407
2073,1407
2074,1408
2075,1409
2076,1409
2077,1410
2078,1411
2079,1412
2080,1412
2081,1413
2082,1413
2083,1413
2084,1414
2085,1414
2086,1414
2087,1415
2088,1415
2089,1416
2090,1418
2091,1418
2092,1419
2093,1419
2094,1420
2095,1421
2096,1421
2097,1421
2098,1422
2099,1422
2100,1423
2101,1424
2102,1424
2103,1424
2104,1425
2105,1425
2106,1426
2107,1427
2108,1427
2109,1427
2110,1428
2111,1428
2112,1430
2113,1431
2114,1431
2115,1431
2116,1432
2117,1432
2118,1433
2119,1434
2120,1435
2121,1436
2122,1437
2123,1437
2124,1437
2125,1438
2126,1439
2127,1439
2128,1440
2129,1440
2130,1440
2131,1440
2132,1441
2133,1441
2134,1442
2135,1443
2136,1443
2137,1444
2138,1444
2139,1446
2140,1446
2141,1446
2142,1446
2143,1447
2144,1448
2145,1448
2146,1450
2147,1450
2148,1452
2149,1452
2150,1454
2151,1456
2152,1458
2153,1458
2154,1458
2155,1459
2156,1459
2157,1462
2158,1463
2159,1463
2160,1463
2161,1466
2162,1467
2163,1468
2164,1468
2165,1468
2166,1468
2167,1469
2168,1470
2169,1470
2170,1473
2171,1473
2172,1473
2173,1474
2174,1474
2175,1478
2176,1479
2177,1479
2178,1480
2179,1480
2180,1480
2181,1481
2182,1481
2183,1482
2184,1482
2185,1482
2186,1483
2187,1484
2188,1484
2189,1485
2190,1485
2191,1487
2192,1487
2193,1488
2194,1490
2195,1491
2196,1491
2197,1493
2198,1493
2199,1494
2200,1495
2201,1496
2202,1496
2203,1496
2204,1499
2205,1499
2206,1500
2207,1500
2208,1501
2209,1503
2210,1504
2211,1505
2212,1505
2213,1507
2214,1508
2215,1509
2216,1509
2217,1509
2218,1510
2219,1510
2220,1510
2221,1510
2222,1512
2223,1512
2224,1515
2225,1515
2226,1515
2227,1516
2228,1516
2229,1517
2230,1517
2231,1517
2232,1517
2233,1517
2234,1518
2235,1519
2236,1519
2237,1519
2238,1520
2239,1522
2240,1522
2241,1522
2242,1523
2243,1523
2244,1524
2245,1524
2246,1524
2247,1525
2248,1525
2249,1525
2250,1526
2251,1526
2252,1526
2253,1527
2254,1527
2255,1528
2256,1528
2257,1528
2258,1529
2259,1529
2260,1529
2261,1531
2262,1533
2263,1533
2264,1533
2265,1534
2266,1534
2267,1534
2268,1535
2269,1537
2270,1538
2271,1538
2272,1539
2273,1539
2274,1540
2275,1540
2276,1540
2277,1541
2278,1543
2279,1543
2280,1543
2281,1543
2282,1544
2283,1544
2284,1545
2285,1545
2286,1547
2287,1547
2288,1548
2289,1548
2290,1548
2291,1548
2292,1550
2293,1551
2294,1552
2295,1552
2296,1552
2297,1553
2298,1553
2299,1553
2300,1554
2301,1554
2302,1554
2303,1555
2304,1556
2305,1557
2306,1558
2307,1558
2308,1559
2309,1559
2310,1560
2311,1560
2312,1560
2313,1561
2314,1562
2315,1563
2316,1564
2317,1564
2318,1566
2319,1566
2320,1571
2321,1571
2322,1572
2323,1573
2324,1574
2325,1575
2326,1576
2327,1576
2328,1577
2329,1578
2330,1580
2331,1581
2332,1582
2333,1582
2334,1583
2335,1583
2336,1583
2337,1584
2338,1584
2339,1585
2340,1585
2341,1587
2342,1588
2343,1590
2344,1590
2345,1590
2346,1592
2347,1592
2348,1594
2349,1594
2350,1595
2351,1596
2352,1596
2353,1597
2354,1598
2355,1599
2356,1600
2357,1601
2358,1601
2359,1602
2360,1602
2361,1602
2362,1604
2363,1604
2364,1604
2365,1604
2366,1605
2367,1606
2368,1606
2369,1606
2370,1608
2371,1609
2372,1609
2373,1609
2374,1609
2375,1610
2376,1610
2377,1610
2378,1610
2379,1610
2380,1611
2381,1612
2382,1612
2383,1614
2384,1616
2385,1617
2386,1617
2387,1617
2388,1617
2389,1618
2390,1618
2391,1618
2392,1620
2393,1621
2394,1622
2395,1624
2396,1624
2397,1624
2398,1624
2399,1625
2400,1625
2401,1625
2402,1625
2403,1626
2404,1626
2405,1626
2406,1627
2407,1627
2408,1628
2409,1628
2410,1628
2411,1630
2412,1630
2413,1631
2414,1632
2415,1632
2416,1632
2417,1632
2418,1632
2419,1633
2420,1634
2421,1634
2422,1635
2423,1635
2424,1635
2425,1636
2426,1637
2427,1637
2428,1637
2429,1637
2430,1637
2431,1638
2432,1638
2433,1639
2434,1640
2435,1641
2436,1641
2437,1644
2438,1645
2439,1646
2440,1646
2441,1647
2442,1647
2443,1648
2444,1649
2445,1649
2446,1650
2447,1651
2448,1651
2449,1651
2450,1652
2451,1652
2452,1652
2453,1652
2454,1654
2455,1654
2456,1655
2457,1656
2458,1657
2459,1657
2460,1658
2461,1661
2462,1661
2463,1663
2464,1664
2465,1664
2466,1664
2467,1666
2468,1666
2469,1669
2470,1669
2471,1669
2472,1670
2473,1670
2474,1671
2475,1673
2476,1673
2477,1674
2478,1674
2479,1675
2480,1676
2481,1676
2482,1676
2483,1677
2484,1678
2485,1678
2486,1678
2487,1678
2488,1681
2489,1681
2490,1682
2491,1682
2492,1683
2493,1683
2494,1683
2495,1684
2496,1685
2497,1685
2498,1685
2499,1686
2500,1687
2501,1687
2502,1688
2503,1690
2504,1690
2505,1690
2506,1690
2507,1692
2508,1693
2509,1694
2510,1695
2511,1697
2512,1697
2513,1698
2514,1699
2515,1700
2516,1700
2517,1700
2518,1700
2519,1702
2520,1703
2521,1703
2522,1704
2523,1706
2524,1708
2525,1708
2526,1708
2527,1708
2528,1709
2529,1709
2530,1710
2531,1710
2532,1711
2533,1711
2534,1712
2535,1712
2536,1713
2537,1714
2538,1715
2539,1715
2540,1715
2541,1715
2542,1716
2543,1717
2544,1717
2545,1718
2546,1719
2547,1719
2548,1719
2549,1719
2550,1720
2551,1720
2552,1721
2553,1722
2554,1722
2555,1723
2556,1723
2557,1724
2558,1724
2559,1725
2560,1725
2561,1725
2562,1726
2563,1726
2564,1726
2565,1726
2566,1728
2567,1729
2568,1730
2569,1730
2570,1731
2571,1732
2572,1732
2573,1733
2574,1733
2575,1734
2576,1734
2577,1735
2578,1735
2579,1735
2580,1737
2581,1737
2582,1738
2583,1738
2584,1738
2585,1739
2586,1739
2587,1739
2588,1740
2589,1740
2590,1740
2591,1742
2592,1743
2593,1743
2594,1744
2595,1745
2596,1745
2597,1746
2598,1746
2599,1746
2600,1747
2601,1748
2602,1748
2603,1749
2604,1749
2605,1750
2606,1751
2607,1752
2608,1753
2609,1754
2610,1754
2611,1754
2612,1754
2613,1756
2614,1757
2615,1757
2616,1757
2617,1758
2618,1758
2619,1759
2620,1759
2621,1759
2622,1760
2623,1762
2624,1762
2625,1763
2626,1765
2627,1765
2628,1765
2629,1766
2630,1767
2631,1768
2632,1769
2633,1770
2634,1770
2635,1771
2636,1771
2637,1772
2638,1772
2639,1773
2640,1774
2641,1776
2642,1777
2643,1777
2644,1777
2645,1777
2646,1778
2647,1779
2648,1779
2649,1779
2650,1780
2651,1781
2652,1784
2653,1784
2654,1785
2655,1785
2656,1786
2657,1787
2658,1788
2659,1789
2660,1789
2661,1790
2662,1790
2663,1790
2664,1791
2665,1792
2666,1792
2667,1793
2668,1794
2669,1795
2670,1797
2671,1798
2672,1798
2673,1799
2674,1800
2675,1801
2676,1801
2677,1803
2678,1804
2679,1805
2680,1805
2681,1806
2682,1806
2683,1807
2684,1809
2685,1809
2686,1810
2687,1811
2688,1811
2689,1812
2690,1813
2691,1813
2692,1814
2693,1814
2694,1814
2695,1818
2696,1818
2697,1818
2698,1819
2699,1819
2700,1819
2701,1820
2702,1820
2703,1821
2704,1822
2705,1822
2706,1822
2707,1823
2708,1823
2709,1823
2710,1824
2711,1825
2712,1825
2713,1826
2714,1827
2715,1827
2716,1827
2717,1827
2718,1827
2719,1828
2720,1828
2721,1829
2722,1830
2723,1830
2724,1831
2725,1831
2726,1831
2727,1832
2728,1833
2729,1833
2730,1833
2731,1833
2732,1834
2733,1834
2734,1835
2735,1836
2736,1836
2737,1837
2738,1838
2739,1839
2740,1839
2741,1842
2742,1842
2743,1843
