index,value
380,9
381,0
382,2
383,123
384,10
385,123
386,1
387,11
388,4
389,3
390,213
391,70
392,6
393,5
394,105
395,5
396,4
397,10
398,3
399,1
400,6
401,34
402,10
403,162
404,6
405,9
406,4
407,1
408,5
409,11
410,10
411,1
412,11
413,11
414,9
415,3
416,7
417,4
418,193
419,1
420,4
421,4
422,11
423,4
424,8
425,9
426,2
427,156
428,7
429,11
430,174
431,10
432,6
433,5
434,2
435,8
436,3
437,112
438,1
439,219
440,1
441,1
442,7
443,11
444,9
445,0
446,5
447,5
448,8
449,9
450,11
451,3
452,175
453,7
454,11
455,184
456,0
457,7
458,11
459,2
460,247
461,4
462,4
463,2
464,162
465,4
466,6
467,7
468,9
469,9
470,7
471,11
472,11
473,11
474,6
475,4
476,198
477,10
478,0
479,2
480,6
481,132
482,0
483,9
484,11
485,10
486,11
487,11
488,240
489,5
490,0
491,10
492,216
493,1
494,3
495,2
496,1
497,5
498,95
499,3
500,167
501,5
502,7
503,35
504,7
505,240
506,0
507,1
508,1
509,4
510,10
511,228
512,7
513,9
514,2
515,5
516,4
517,3
518,10
519,3
520,3
521,11
522,43
523,6
524,9
525,29
526,153
527,1
528,6
529,3
530,8
531,4
532,9
533,1
534,5
535,1
536,0
537,0
538,0
539,6
540,0
541,7
542,3
543,8
544,8
545,5
546,8
547,81
548,40
549,1
550,10
551,17
552,5
553,6
554,2
555,7
556,2
557,9
558,2
559,4
560,7
561,8
562,1
563,0
564,206
565,0
566,177
567,132
568,2
569,4
570,1
571,7
572,6
573,11
574,78
575,0
576,11
577,8
578,4
579,9
580,8
581,6
582,2
583,5
584,9
585,135
586,3
587,8
588,10
589,8
590,11
591,2
592,9
593,1
594,6
595,0
596,6
597,10
598,11
599,19
600,4
601,0
602,156
603,0
604,10
605,10
606,6
607,7
608,7
609,86
610,0
611,1
612,10
613,10
614,6
615,32
616,7
617,137
618,9
619,11
620,0
621,3
622,47
623,8
624,5
625,1
626,3
627,1
628,162
629,0
630,4
631,6
632,20
633,3
634,5
635,0
636,10
637,4
638,8
639,1
640,75
641,10
642,2
643,3
644,10
645,67
646,242
647,4
648,7
649,5
650,10
651,1
652,6
653,9
654,3
655,7
656,1
657,8
658,6
659,10
660,10
661,5
662,3
663,10
664,5
665,11
666,0
667,245
668,1
669,4
670,5
671,11
672,11
673,3
674,1
675,9
676,192
677,33
678,10
679,0
680,9
681,3
682,1
683,3
684,2
685,0
686,231
687,1
688,5
689,7
690,2
691,5
692,5
693,126
694,10
695,11
696,4
697,7
698,5
699,9
700,8
701,1
702,8
703,11
704,235
705,2
706,0
707,5
708,1
709,2
710,5
711,6
712,56
713,1
714,6
715,5
716,7
717,8
718,6
719,0
720,0
721,1
722,4
723,152
724,251
725,2
726,229
727,3
728,11
729,1
730,7
731,5
732,4
733,11
734,166
735,32
736,3
737,4
738,0
739,9
740,4
741,5
742,3
743,7
744,6
745,81
746,5
747,8
748,2
749,9
750,7
751,9
752,55
753,7
754,0
755,206
756,4
757,190
758,4
759,9
760,11
761,10
762,27
763,5
764,150
765,7
766,11
767,57
768,8
769,4
770,9
771,6
772,11
773,246
774,9
775,143
776,188
777,2
778,4
779,7
780,9
781,2
782,10
783,5
784,4
785,3
786,4
787,117
788,5
789,10
790,3
791,9
792,1
793,88
794,4
795,228
796,10
797,10
798,9
799,5
800,10
801,10
802,7
803,44
804,7
805,3
806,1
807,0
808,10
809,1
810,2
811,6
812,3
813,141
814,10
815,3
816,6
817,11
818,249
819,10
820,96
821,1
822,4
823,2
824,11
825,10
826,222
827,5
828,0
829,2
830,4
831,7
832,1
833,46
834,8
835,2
836,8
837,7
838,0
839,6
840,9
841,8
842,5
843,1
844,8
845,10
846,111
847,12
848,4
849,6
850,9
851,66
852,8
853,7
854,3
855,2
856,5
857,7
858,0
859,10
860,18
861,234
862,2
863,6
864,181
865,3
866,11
867,10
868,0
869,5
870,2
871,8
872,7
873,205
874,9
875,4
876,8
877,7
878,9
879,211
880,2
881,0
882,7
883,8
884,0
885,0
886,7
887,10
888,2
889,1
890,0
891,8
892,117
893,1
894,3
895,96
896,11
897,2
898,138
899,6
900,10
901,7
902,5
903,0
904,79
905,4
906,0
907,9
908,11
909,6
910,10
911,98
912,0
913,3
914,2
915,31
916,8
917,1
918,0
919,10
920,6
921,2
922,10
923,255
924,8
925,0
926,2
927,3
928,11
929,11
930,6
931,2
932,9
933,11
934,8
935,9
936,0
937,2
938,1
939,10
940,183
941,76
942,7
943,8
944,0
945,5
946,10
947,10
948,2
949,7
950,3
951,10
952,6
953,8
954,5
955,7
956,2
957,11
958,31
959,135
960,14
961,147
962,62
963,0
964,0
965,90
966,5
967,3
968,133
969,3
970,1
971,9
972,128
973,4
974,1
975,3
976,147
977,8
978,11
979,10
980,9
981,0
982,1
983,125
984,3
985,10
986,4
987,9
988,10
989,7
990,2
991,11
992,184
993,171
994,10
995,11
996,3
997,10
998,11
999,11
1000,8
1001,2
1002,10
1003,7
1004,7
1005,1
1006,177
1007,235
1008,8
1009,10
1010,4
1011,10
1012,7
1013,4
1014,0
1015,10
1016,11
1017,4
1018,3
1019,236
1020,1
1021,2
1022,7
1023,11
1024,75
1025,11
1026,5
1027,152
1028,5
1029,10
1030,194
1031,7
1032,10
1033,2
1034,0
1035,3
1036,5
1037,2
1038,103
1039,2
1040,189
1041,6
1042,104
1043,8
1044,9
1045,1
1046,4
1047,1
1048,3
1049,6
1050,200
1051,1
1052,1
1053,11
1054,4
1055,11
1056,10
1057,9
1058,11
1059,11
1060,3
1061,85
1062,0
1063,2
1064,4
1065,222
1066,0
1067,4
1068,1
1069,11
1070,10
1071,0
1072,0
1073,4
1074,155
1075,4
1076,2
1077,1
1078,4
1079,1
1080,4
1081,6
1082,50
1083,10
1084,7
1085,0
1086,218
1087,54
1088,17
1089,38
1090,5
1091,3
1092,0
1093,6
1094,11
1095,188
1096,6
1097,8
1098,3
1099,9
1100,4
1101,6
1102,0
1103,9
1104,11
1105,4
1106,3
1107,4
1108,24
1109,10
1110,2
1111,157
1112,8
1113,9
1114,5
1115,8
1116,11
1117,190
1118,11
1119,5
1120,5
1121,7
1122,10
1123,3
1124,0
1125,238
1126,4
1127,0
1128,6
1129,1
1130,7
1131,8
1132,5
1133,4
1134,10
1135,6
1136,4
1137,9
1138,4
1139,4
1140,9
1141,7
1142,10
1143,250
1144,7
1145,9
1146,216
1147,215
1148,95
1149,217
1150,11
1151,4
1152,5
1153,11
1154,5
1155,3
1156,26
1157,145
1158,4
1159,2
1160,8
1161,0
1162,0
1163,162
1164,0
1165,11
1166,86
1167,7
1168,10
1169,48
1170,1
1171,5
1172,1
1173,4
1174,104
1175,6
1176,5
1177,10
1178,0
1179,0
1180,9
1181,226
1182,93
1183,213
1184,11
1185,11
1186,4
1187,5
1188,10
1189,148
1190,172
1191,10
1192,8
1193,2
1194,1
1195,10
1196,10
1197,9
1198,2
1199,10
1200,10
1201,5
1202,157
1203,222
1204,248
1205,1
1206,0
1207,67
1208,4
1209,4
1210,6
1211,5
1212,0
1213,5
1214,3
1215,6
1216,29
1217,54
1218,2
1219,3
1220,7
1221,194
1222,6
1223,2
1224,251
1225,8
1226,1
1227,10
1228,6
1229,1
1230,3
1231,11
1232,103
1233,0
1234,5
1235,177
1236,10
1237,6
1238,2
1239,6
1240,173
1241,132
1242,105
1243,7
1244,0
1245,127
1246,1
1247,5
1248,0
1249,7
1250,11
1251,6
1252,54
1253,9
1254,150
1255,0
1256,1
1257,3
1258,3
1259,4
1260,11
1261,5
1262,4
1263,11
1264,1
1265,5
1266,1
1267,6
1268,86
1269,3
1270,121
1271,3
1272,4
1273,10
1274,2
1275,2
1276,4
1277,5
1278,4
1279,6
1280,3
1281,4
1282,4
1283,1
1284,6
1285,1
1286,4
1287,3
1288,61
1289,0
1290,8
1291,7
1292,5
1293,102
1294,11
1295,3
1296,1
1297,11
1298,0
1299,11
1300,2
1301,8
1302,9
1303,9
1304,232
1305,4
1306,6
1307,10
1308,150
1309,239
1310,7
1311,7
1312,9
1313,11
1314,6
1315,9
1316,7
1317,11
1318,8
1319,6
1320,5
1321,10
1322,249
1323,11
1324,4
1325,3
1326,9
1327,11
1328,1
1329,0
1330,67
1331,7
1332,8
1333,123
1334,10
1335,5
1336,105
1337,1
1338,5
1339,9
1340,6
1341,2
1342,10
1343,2
1344,1
1345,0
1346,11
1347,9
1348,6
1349,3
1350,10
1351,227
1352,6
1353,6
1354,2
1355,4
1356,10
1357,247
1358,2
1359,3
1360,121
1361,2
1362,4
1363,40
1364,1
1365,3
1366,4
1367,2
1368,224
1369,8
1370,251
1371,6
1372,141
1373,6
1374,3
1375,3
1376,4
1377,5
1378,197
1379,11
1380,0
1381,235
1382,8
1383,6
1384,2
1385,3
1386,2
1387,11
1388,8
1389,0
1390,11
1391,4
1392,9
1393,206
1394,68
1395,11
1396,7
1397,3
1398,11
1399,9
1400,2
1401,1
1402,0
1403,249
1404,9
1405,1
1406,103
1407,1
1408,5
1409,0
1410,11
1411,8
1412,7
1413,1
1414,1
1415,220
1416,137
1417,4
1418,11
1419,6
1420,1
1421,3
1422,9
1423,11
1424,11
1425,5
1426,9
1427,11
1428,5
1429,8
1430,64
1431,11
1432,0
1433,8
1434,152
1435,192
1436,4
1437,2
1438,3
1439,3
1440,6
1441,0
1442,2
1443,0
1444,1
1445,10
1446,6
1447,0
1448,10
1449,4
1450,9
1451,1
1452,154
1453,8
1454,0
1455,2
1456,1
1457,11
1458,9
1459,7
1460,6
1461,7
1462,156
1463,8
1464,7
1465,1
1466,198
1467,10
1468,2
1469,5
1470,11
1471,1
1472,19
1473,10
1474,51
1475,5
1476,127
1477,0
1478,7
1479,9
1480,24
1481,7
1482,4
1483,2
1484,9
1485,8
1486,9
1487,10
1488,140
1489,21
1490,90
1491,10
1492,5
1493,2
1494,212
1495,10
1496,11
1497,6
1498,8
1499,45
1500,6
1501,79
1502,96
1503,5
1504,4
1505,1
1506,11
1507,0
1508,5
1509,6
1510,4
1511,26
1512,1
1513,9
1514,3
1515,6
1516,123
1517,209
1518,0
1519,209
1520,133
1521,3
1522,0
1523,7
1524,7
1525,4
1526,5
1527,10
1528,6
1529,5
1530,5
1531,1
1532,8
1533,4
1534,7
1535,3
1536,0
1537,3
1538,7
1539,5
1540,236
1541,9
1542,0
1543,5
1544,3
1545,6
1546,2
1547,41
1548,10
1549,11
1550,8
1551,1
1552,8
1553,0
1554,8
1555,8
1556,1
1557,1
1558,1
1559,166
1560,10
1561,4
1562,0
1563,159
1564,9
1565,0
1566,7
1567,0
1568,4
1569,2
1570,9
1571,0
1572,200
1573,9
1574,11
1575,0
1576,65
1577,4
1578,6
1579,11
1580,1
1581,6
1582,8
1583,6
1584,0
1585,4
1586,1
1587,8
1588,1
1589,222
1590,5
1591,110
1592,147
1593,5
1594,11
1595,21
1596,9
1597,8
1598,5
1599,200
1600,54
1601,5
1602,5
1603,207
1604,6
1605,2
1606,8
1607,203
1608,252
1609,1
1610,8
1611,6
1612,11
1613,9
1614,0
1615,7
1616,0
1617,0
1618,2
1619,0
1620,222
1621,8
1622,8
1623,1
1624,5
1625,7
1626,11
1627,230
1628,7
1629,7
1630,50
1631,1
1632,9
1633,216
1634,189
1635,57
1636,180
1637,2
1638,11
1639,1
1640,8
1641,10
1642,11
1643,253
1644,11
1645,11
1646,4
1647,239
1648,2
1649,0
1650,2
1651,1
1652,6
1653,10
1654,1
1655,4
1656,10
1657,6
1658,6
1659,8
1660,0
1661,4
1662,10
1663,46
1664,11
1665,8
1666,5
1667,11
1668,1
1669,7
1670,79
1671,97
1672,207
1673,8
1674,80
1675,9
1676,0
1677,90
1678,8
1679,0
1680,2
1681,5
1682,1
1683,1
1684,4
1685,0
1686,5
1687,5
1688,9
1689,10
1690,3
1691,7
1692,8
1693,117
1694,7
1695,1
1696,3
1697,11
1698,6
1699,254
1700,77
1701,10
1702,5
1703,11
1704,44
1705,0
1706,9
1707,8
1708,1
1709,89
1710,5
1711,8
1712,3
1713,0
1714,5
1715,7
1716,11
1717,41
1718,4
1719,7
1720,40
1721,233
1722,3
1723,9
1724,95
1725,5
1726,120
1727,65
1728,7
1729,8
1730,207
1731,1
1732,7
1733,4
1734,2
1735,2
1736,0
1737,76
1738,8
1739,3
1740,10
1741,5
1742,129
1743,5
1744,4
1745,7
1746,10
1747,207
1748,10
1749,5
1750,241
1751,0
1752,3
1753,1
1754,6
1755,8
1756,11
1757,4
1758,175
1759,8
1760,171
1761,1
1762,8
1763,7
1764,51
1765,0
1766,237
1767,5
1768,10
1769,1
1770,2
1771,3
1772,3
1773,7
1774,101
1775,52
1776,10
1777,2
1778,1
1779,5
1780,1
1781,10
1782,8
1783,5
1784,9
1785,5
1786,10
1787,20
1788,7
1789,0
1790,11
1791,4
1792,6
1793,5
1794,133
1795,212
1796,118
1797,10
1798,3
1799,9
1800,3
1801,5
1802,3
1803,0
1804,99
1805,120
1806,11
1807,6
1808,10
1809,11
1810,6
1811,6
1812,4
1813,58
1814,16
1815,5
1816,10
1817,8
1818,131
1819,0
1820,9
1821,8
1822,2
1823,164
1824,8
1825,7
1826,5
1827,215
1828,5
1829,4
1830,8
1831,10
1832,1
1833,0
1834,2
1835,1
1836,2
1837,8
1838,10
1839,5
1840,5
1841,0
1842,11
1843,7
1844,11
1845,172
1846,0
1847,10
1848,7
1849,3
1850,2
1851,81
1852,2
1853,5
1854,7
1855,1
1856,5
1857,7
1858,168
1859,8
1860,6
1861,3
1862,5
1863,0
1864,3
1865,220
1866,185
1867,2
1868,5
1869,11
1870,11
1871,0
1872,2
1873,200
1874,9
1875,0
1876,5
1877,4
1878,6
1879,5
1880,2
1881,5
1882,8
1883,11
1884,11
1885,5
1886,3
1887,131
1888,0
1889,10
1890,4
1891,5
1892,4
1893,10
1894,2
1895,10
1896,1
1897,7
1898,9
1899,248
1900,5
1901,155
1902,180
1903,72
1904,7
1905,8
1906,1
1907,7
1908,2
1909,5
1910,22
1911,2
1912,4
1913,3
1914,7
1915,10
1916,1
1917,6
1918,10
1919,9
1920,7
1921,81
1922,3
1923,5
1924,138
1925,5
1926,7
1927,10
1928,9
1929,11
1930,2
1931,6
1932,4
1933,90
1934,236
1935,10
1936,94
1937,7
1938,7
1939,11
1940,1
1941,11
1942,1
1943,56
1944,9
1945,0
1946,93
1947,8
1948,6
1949,3
1950,246
1951,3
1952,0
1953,0
1954,3
1955,6
1956,2
1957,249
1958,10
1959,4
1960,10
1961,24
1962,8
1963,6
1964,6
1965,5
1966,6
1967,187
1968,195
1969,8
1970,0
1971,10
1972,46
1973,5
1974,2
1975,92
1976,4
1977,4
1978,3
1979,7
1980,4
1981,0
1982,10
1983,0
1984,9
1985,9
1986,11
1987,10
1988,174
1989,11
1990,9
1991,8
1992,10
1993,11
1994,6
1995,11
1996,51
1997,9
1998,126
1999,243
2000,170
2001,11
2002,4
2003,109
2004,0
2005,2
2006,0
2007,6
2008,4
2009,7
2010,6
2011,227
2012,8
2013,3
2014,7
2015,7
2016,11
2017,13
2018,1
2019,7
2020,0
2021,9
2022,5
2023,1
2024,164
2025,4
2026,9
2027,7
2028,10
2029,11
2030,8
2031,8
2032,1
2033,10
2034,2
2035,9
2036,4
2037,3
2038,10
2039,9
2040,0
2041,3
2042,7
2043,3
2044,9
2045,0
2046,137
2047,0
2048,1
2049,11
2050,203
2051,1
2052,11
2053,4
2054,0
2055,3
2056,1
2057,5
2058,4
2059,4
2060,65
2061,2
2062,5
2063,9
2064,89
2065,14
2066,1
2067,183
2068,234
2069,225
2070,9
2071,7
2072,7
2073,4
2074,11
2075,3
2076,5
2077,6
2078,101
2079,10
2080,5
2081,3
2082,5
2083,149
2084,4
2085,0
2086,8
2087,36
2088,5
2089,4
2090,5
2091,203
2092,6
2093,8
2094,3
2095,2
2096,2
2097,6
2098,8
2099,10
2100,124
2101,1
2102,6
2103,7
2104,4
2105,2
2106,8
2107,8
2108,9
2109,209
2110,106
2111,4
2112,2
2113,11
2114,125
2115,7
2116,1
2117,2
2118,10
2119,4
2120,4
2121,9
2122,0
2123,7
2124,44
2125,0
2126,2
2127,6
2128,2
2129,4
2130,5
2131,9
2132,4
2133,1
2134,0
2135,3
2136,11
2137,5
2138,22
2139,46
2140,3
2141,8
2142,4
2143,224
2144,8
2145,3
2146,5
2147,4
2148,1
2149,6
2150,11
2151,3
2152,10
2153,11
2154,1
2155,4
2156,7
2157,3
2158,100
2159,5
2160,3
2161,1
2162,57
2163,5
2164,0
2165,8
2166,10
2167,1
2168,239
2169,11
2170,110
2171,73
2172,11
2173,11
2174,8
2175,7
2176,6
2177,3
2178,3
2179,1
2180,93
2181,3
2182,128
2183,4
2184,84
2185,0
2186,8
2187,1
2188,0
2189,4
2190,0
2191,97
2192,10
2193,4
2194,217
2195,2
2196,179
2197,101
2198,51
2199,8
2200,43
2201,11
2202,86
2203,10
2204,7
2205,0
2206,60
2207,9
2208,51
2209,208
2210,61
2211,8
2212,106
2213,7
2214,11
2215,1
2216,68
2217,11
2218,7
2219,11
2220,9
2221,0
2222,2
2223,2
2224,9
2225,1
2226,4
2227,14
2228,1
2229,4
2230,6
2231,11
2232,5
2233,5
2234,10
2235,2
2236,4
2237,2
2238,2
2239,5
2240,0
2241,5
2242,10
2243,11
2244,237
2245,3
2246,230
2247,5
2248,4
2249,4
2250,8
2251,199
2252,5
2253,11
2254,141
2255,40
2256,2
2257,8
2258,230
2259,0
2260,11
2261,205
2262,6
2263,8
2264,10
2265,3
2266,6
2267,11
2268,9
2269,32
2270,87
2271,7
2272,163
2273,3
2274,1
2275,238
2276,7
2277,211
2278,9
2279,10
2280,3
2281,8
2282,6
2283,2
2284,178
2285,5
2286,11
2287,0
2288,7
2289,10
2290,0
2291,10
2292,8
2293,163
2294,100
2295,5
2296,0
2297,9
2298,11
2299,2
2300,2
2301,244
2302,9
2303,4
2304,10
2305,4
2306,2
2307,5
2308,5
2309,44
2310,8
2311,2
2312,9
2313,10
2314,1
2315,0
2316,28
2317,227
2318,5
2319,11
2320,7
2321,3
2322,176
2323,9
2324,5
2325,107
2326,3
2327,0
2328,2
2329,5
2330,1
2331,7
2332,2
2333,10
2334,2
2335,10
2336,225
2337,11
2338,120
2339,11
2340,6
2341,208
2342,3
2343,3
2344,8
2345,8
2346,3
2347,10
2348,6
2349,186
2350,4
2351,11
2352,7
2353,51
2354,3
2355,6
2356,2
2357,1
2358,11
2359,85
2360,8
2361,5
2362,107
2363,10
2364,1
2365,2
2366,4
2367,11
2368,91
2369,9
2370,0
2371,10
2372,11
2373,2
2374,3
2375,39
2376,8
2377,0
2378,2
2379,8
2380,10
2381,11
2382,4
2383,9
2384,191
2385,23
2386,7
2387,1
2388,11
2389,8
2390,3
2391,9
2392,9
2393,3
2394,4
2395,69
2396,3
2397,3
2398,11
2399,1
2400,6
2401,5
2402,1
2403,4
2404,7
2405,5
2406,1
2407,11
2408,6
2409,244
2410,10
2411,6
2412,4
2413,11
2414,7
2415,5
2416,121
2417,4
2418,3
2419,11
2420,4
2421,10
2422,6
2423,233
2424,10
2425,36
2426,5
2427,4
2428,7
2429,5
2430,4
2431,11
2432,4
2433,7
2434,10
2435,4
2436,71
2437,4
2438,0
2439,4
2440,8
2441,219
2442,215
2443,3
2444,7
2445,1
2446,2
2447,221
2448,3
2449,3
2450,2
2451,10
2452,10
2453,7
2454,9
2455,3
2456,233
2457,5
2458,10
2459,11
2460,11
2461,178
2462,10
2463,11
2464,39
2465,5
2466,5
2467,1
2468,11
2469,8
2470,10
2471,1
2472,7
2473,7
2474,120
2475,6
2476,4
2477,10
2478,11
2479,9
2480,1
2481,11
2482,4
2483,2
2484,9
2485,4
2486,1
2487,0
2488,6
2489,4
2490,11
2491,4
2492,5
2493,48
2494,8
2495,211
2496,164
2497,68
2498,2
2499,2
2500,4
2501,6
2502,5
2503,1
2504,122
2505,73
2506,8
2507,4
2508,6
2509,2
2510,173
2511,3
2512,3
2513,9
2514,11
2515,7
2516,11
2517,11
2518,5
2519,6
2520,30
2521,7
2522,0
2523,193
2524,10
2525,88
2526,142
2527,5
2528,7
2529,8
2530,32
2531,1
2532,1
2533,7
2534,31
2535,9
2536,1
2537,9
2538,0
2539,11
2540,99
2541,7
2542,6
2543,34
2544,10
2545,233
2546,6
2547,11
2548,1
2549,1
2550,11
2551,6
2552,185
2553,236
2554,10
2555,10
2556,0
2557,8
2558,126
2559,11
2560,5
2561,5
2562,10
2563,247
2564,2
2565,8
2566,11
2567,9
2568,4
2569,2
2570,1
2571,6
2572,4
2573,5
2574,5
2575,8
2576,116
2577,1
2578,7
2579,1
2580,113
2581,137
2582,6
2583,2
2584,6
2585,213
2586,230
2587,6
2588,5
2589,93
2590,4
2591,3
2592,1
2593,5
2594,9
2595,9
2596,127
2597,6
2598,10
2599,0
2600,0
2601,1
2602,6
2603,2
2604,2
2605,10
2606,8
2607,8
2608,11
2609,1
2610,6
2611,5
2612,8
2613,7
2614,11
2615,9
2616,7
2617,2
2618,8
2619,10
2620,0
2621,57
2622,118
2623,9
2624,7
2625,6
2626,124
2627,8
2628,1
2629,3
2630,1
2631,0
2632,3
2633,8
2634,10
2635,11
2636,77
2637,1
2638,68
2639,38
2640,9
2641,77
2642,11
2643,0
2644,108
2645,5
2646,9
2647,10
2648,7
2649,245
2650,102
2651,9
2652,0
2653,37
2654,3
2655,5
2656,8
2657,10
2658,1
2659,6
2660,3
2661,8
2662,245
2663,3
2664,10
2665,7
2666,9
2667,11
2668,1
2669,3
2670,8
2671,147
2672,2
2673,11
2674,7
2675,5
2676,8
2677,10
2678,55
2679,10
2680,3
2681,10
2682,1
2683,167
2684,8
2685,10
2686,0
2687,151
2688,9
2689,73
2690,127
2691,10
2692,6
2693,5
2694,2
2695,7
2696,10
2697,4
2698,8
2699,3
2700,10
2701,64
2702,11
2703,3
2704,11
2705,8
2706,3
2707,19
2708,4
2709,7
2710,7
2711,30
2712,4
2713,2
2714,2
2715,7
2716,3
2717,144
2718,6
2719,42
2720,8
2721,6
2722,7
2723,7
2724,6
2725,7
2726,4
2727,10
2728,6
2729,5
2730,3
2731,8
2732,1
2733,242
2734,10
2735,11
2736,2
2737,9
2738,6
2739,10
2740,2
2741,2
2742,6
2743,203
2744,6
2745,4
2746,251
2747,7
2748,1
2749,9
2750,7
2751,7
2752,2
2753,8
2754,4
2755,2
2756,6
2757,44
2758,5
2759,9
2760,11
2761,11
2762,19
2763,10
2764,8
2765,4
2766,7
2767,8
2768,83
2769,9
2770,2
2771,9
2772,22
2773,10
2774,0
2775,6
2776,3
2777,4
2778,115
2779,10
2780,8
2781,1
2782,103
2783,7
2784,4
2785,11
2786,43
2787,223
2788,47
2789,7
2790,0
2791,9
2792,197
2793,9
2794,100
2795,68
2796,12
2797,10
2798,7
2799,132
2800,10
2801,6
2802,0
2803,237
2804,6
2805,7
2806,8
2807,99
2808,1
2809,11
2810,11
2811,1
2812,2
2813,0
2814,11
2815,6
2816,3
2817,5
2818,8
2819,2
2820,225
2821,2
2822,7
2823,6
2824,0
2825,10
2826,5
2827,8
2828,76
2829,115
2830,6
2831,3
2832,169
2833,51
2834,0
2835,4
2836,1
2837,7
2838,2
2839,8
2840,1
2841,9
2842,5
2843,241
2844,191
2845,0
2846,7
2847,11
2848,7
2849,236
2850,0
2851,8
2852,48
2853,6
2854,6
2855,162
2856,26
2857,5
2858,208
2859,230
2860,3
2861,3
2862,2
2863,3
2864,0
2865,6
2866,11
2867,6
2868,2
2869,11
2870,3
2871,0
2872,10
2873,6
2874,7
2875,0
2876,2
2877,3
2878,10
2879,39
2880,1
2881,45
2882,1
2883,3
2884,210
2885,3
2886,15
2887,5
2888,95
2889,2
2890,78
2891,6
2892,205
2893,70
2894,33
2895,9
2896,8
2897,3
2898,227
2899,0
2900,171
2901,145
2902,8
2903,3
2904,191
2905,7
2906,11
2907,10
2908,10
2909,11
2910,3
2911,2
2912,2
2913,1
2914,1
2915,3
2916,10
2917,6
2918,4
2919,136
2920,1
2921,10
2922,3
2923,6
2924,2
2925,5
2926,146
2927,4
2928,150
2929,175
2930,10
2931,7
2932,3
2933,3
2934,8
2935,82
2936,5
2937,11
2938,172
2939,0
2940,1
2941,3
2942,7
2943,8
2944,0
2945,17
2946,153
2947,5
2948,10
2949,187
2950,11
2951,126
2952,221
2953,234
2954,9
2955,2
2956,6
2957,5
2958,30
2959,1
2960,9
2961,7
2962,4
2963,20
2964,8
2965,191
2966,156
2967,1
2968,5
2969,0
2970,140
2971,10
2972,1
2973,10
2974,10
2975,11
2976,9
2977,3
2978,4
2979,7
2980,33
2981,1
2982,11
2983,3
2984,32
2985,6
2986,4
2987,7
2988,6
2989,5
2990,1
2991,0
2992,6
2993,38
2994,4
2995,4
2996,6
2997,7
