index,value
639,934
640,31
641,14
642,96
643,26
644,255
645,22
646,25
647,20
648,25
649,42
650,41
651,31
652,30
653,30
654,22
655,720
656,4
657,2
658,35
659,731
660,17
661,26
662,20
663,45
664,40
665,3
666,457
667,44
668,28
669,47
670,9
671,8
672,10
673,8
674,9
675,853
676,9
677,23
678,582
679,26
680,29
681,26
682,34
683,946
684,20
685,35
686,4
687,25
688,2
689,50
690,40
691,883
692,20
693,26
694,13
695,38
696,49
697,8
698,11
699,36
700,15
701,49
702,48
703,42
704,33
705,35
706,48
707,47
708,7
709,44
710,54
711,766
712,17
713,22
714,39
715,557
716,37
717,29
718,22
719,3
720,35
721,25
722,574
723,8
724,25
725,488
726,22
727,47
728,387
729,269
730,44
731,24
732,41
733,30
734,12
735,13
736,19
737,7
738,8
739,37
740,48
741,7
742,8
743,30
744,18
745,12
746,8
747,4
748,6
749,37
750,495
751,43
752,23
753,45
754,47
755,29
756,5
757,9
758,25
759,25
760,50
761,445
762,45
763,35
764,40
765,2
766,28
767,48
768,14
769,234
770,35
771,24
772,2
773,36
774,10
775,1
776,4
777,14
778,820
779,26
780,36
781,400
782,7
783,17
784,0
785,43
786,13
787,35
788,30
789,44
790,59
791,9
792,50
793,8
794,14
795,664
796,58
797,38
798,50
799,34
800,45
801,6
802,7
803,8
804,41
805,38
806,25
807,8
808,11
809,24
810,42
811,6
812,43
813,8
814,43
815,14
816,9
817,17
818,34
819,49
820,14
821,775
822,2
823,650
824,26
825,17
826,5
827,0
828,332
829,11
830,11
831,33
832,44
833,18
834,13
835,24
836,7
837,28
838,14
839,5
840,11
841,31
842,46
843,23
844,981
845,12
846,28
847,0
848,23
849,23
850,39
851,33
852,578
853,6
854,729
855,345
856,42
857,32
858,46
859,29
860,43
861,4
862,21
863,17
864,33
865,11
866,11
867,37
868,13
869,46
870,5
871,23
872,27
873,20
874,43
875,46
876,813
877,5
878,44
879,49
880,4
881,21
882,50
883,42
884,18
885,4
886,20
887,480
888,34
889,9
890,36
891,50
892,16
893,645
894,4
895,27
896,33
897,43
898,21
899,41
900,35
901,33
902,1
903,31
904,591
905,516
906,41
907,46
908,39
909,25
910,652
911,31
912,127
913,17
914,7
915,48
916,39
917,23
918,4
919,40
920,37
921,28
922,18
923,40
924,4
925,7
926,9
927,30
928,31
929,2
930,22
931,30
932,23
933,6
934,41
935,36
936,33
937,24
938,1
939,6
940,49
941,42
942,47
943,8
944,36
945,7
946,45
947,29
948,27
949,10
950,24
951,23
952,19
953,9
954,48
955,26
956,34
957,17
958,29
959,6
960,35
961,13
962,262
963,34
964,7
965,18
966,379
967,34
968,7
969,50
970,29
971,34
972,17
973,39
974,1
975,36
976,3
977,4
978,7
979,171
980,33
981,2
982,774
983,17
984,15
985,28
986,12
987,12
988,8
989,19
990,38
991,932
992,43
993,1
994,733
995,11
996,26
997,44
998,35
999,3
1000,603
1001,15
1002,723
1003,0
1004,45
1005,374
1006,26
1007,39
1008,29
1009,311
1010,45
1011,40
1012,20
1013,20
1014,63
1015,43
1016,134
1017,17
1018,45
1019,10
1020,35
1021,760
1022,44
1023,2
1024,26
1025,42
1026,2
1027,2
1028,876
1029,785
1030,718
1031,27
1032,32
1033,11
1034,14
1035,19
1036,7
1037,35
1038,34
1039,40
1040,311
1041,40
1042,36
1043,17
1044,411
1045,23
1046,39
1047,161
1048,23
1049,33
1050,48
1051,543
1052,16
1053,33
1054,17
1055,0
1056,11
1057,30
1058,591
1059,700
1060,1
1061,30
1062,23
1063,49
1064,32
1065,16
1066,0
1067,28
1068,47
1069,366
1070,22
1071,50
1072,239
1073,30
1074,18
1075,325
1076,14
1077,24
1078,14
1079,43
1080,974
1081,20
1082,33
1083,0
1084,16
1085,27
1086,703
1087,842
1088,9
1089,207
1090,7
1091,459
1092,40
1093,16
1094,315
1095,3
1096,8
1097,32
1098,12
1099,49
1100,516
1101,15
1102,128
1103,41
1104,5
1105,25
1106,939
1107,49
1108,42
1109,6
1110,12
1111,20
1112,196
1113,176
1114,17
1115,8
1116,22
1117,8
1118,50
1119,4
1120,18
1121,10
1122,20
1123,12
1124,19
1125,24
1126,47
1127,23
1128,27
1129,38
1130,18
1131,45
1132,20
1133,38
1134,35
1135,8
1136,4
1137,11
1138,725
1139,24
1140,21
1141,31
1142,24
1143,16
1144,9
1145,1
1146,758
1147,36
1148,45
1149,11
1150,46
1151,18
1152,859
1153,946
1154,19
1155,738
1156,75
1157,3
1158,200
1159,1
1160,516
1161,42
1162,447
1163,18
1164,7
1165,32
1166,46
1167,3
1168,1010
1169,724
1170,1
1171,20
1172,27
1173,46
1174,3
1175,18
1176,32
1177,734
1178,23
1179,22
1180,27
1181,12
1182,77
1183,707
1184,18
1185,9
1186,9
1187,42
1188,25
1189,19
1190,36
1191,1002
1192,41
1193,34
1194,32
1195,20
1196,36
1197,35
1198,806
1199,20
1200,36
1201,14
1202,6
1203,36
1204,13
1205,6
1206,8
1207,217
1208,25
1209,356
1210,8
1211,31
1212,50
1213,45
1214,90
1215,301
1216,11
1217,49
1218,42
1219,22
1220,553
1221,24
1222,30
1223,45
1224,42
1225,25
1226,2
1227,663
1228,10
1229,49
1230,415
1231,39
1232,310
1233,43
1234,17
1235,3
1236,26
1237,16
1238,7
1239,48
1240,2
1241,33
1242,0
1243,1
1244,3
1245,32
1246,34
1247,47
1248,745
1249,19
1250,41
1251,23
1252,44
1253,13
1254,28
1255,45
1256,422
1257,39
1258,383
1259,3
1260,46
1261,9
1262,33
1263,30
1264,21
1265,414
1266,21
1267,1
1268,37
1269,915
1270,5
1271,15
1272,0
1273,27
1274,359
1275,49
1276,227
1277,8
1278,410
1279,6
1280,19
1281,15
1282,11
1283,618
1284,26
1285,47
1286,38
1287,44
1288,45
1289,45
1290,17
1291,13
1292,5
1293,37
1294,24
1295,43
1296,45
1297,44
1298,16
1299,752
1300,35
1301,25
1302,48
1303,47
1304,10
1305,0
1306,17
1307,7
1308,33
1309,618
1310,28
1311,24
1312,15
1313,32
1314,6
1315,35
1316,34
1317,32
1318,729
1319,27
1320,49
1321,34
1322,41
1323,47
1324,43
1325,33
1326,11
1327,32
1328,33
1329,30
1330,32
1331,15
1332,794
1333,34
1334,22
1335,849
1336,960
1337,34
1338,3
1339,22
1340,32
1341,20
1342,26
1343,43
1344,31
1345,11
1346,23
1347,770
1348,235
1349,38
1350,20
1351,28
1352,1
1353,44
1354,35
1355,48
1356,17
1357,30
1358,37
1359,36
1360,1
1361,31
1362,7
1363,44
1364,11
1365,7
1366,1017
1367,40
1368,18
1369,416
1370,19
1371,34
1372,15
1373,14
1374,38
1375,46
1376,44
1377,33
1378,10
1379,23
1380,41
1381,30
1382,9
1383,2
1384,21
1385,0
1386,2
1387,15
1388,10
1389,15
1390,28
1391,6
1392,888
1393,14
1394,48
1395,6
1396,35
1397,13
1398,26
1399,33
1400,24
1401,44
1402,0
1403,942
1404,5
1405,26
1406,38
1407,6
1408,29
1409,20
1410,12
1411,35
1412,42
1413,2
1414,949
1415,24
1416,8
1417,60
1418,45
1419,29
1420,857
1421,36
1422,40
1423,679
1424,33
1425,597
1426,41
1427,31
1428,762
1429,34
1430,10
1431,28
1432,44
1433,35
1434,24
1435,175
1436,19
1437,21
1438,29
1439,32
1440,24
1441,41
1442,63
1443,42
1444,8
1445,49
1446,28
1447,9
1448,817
1449,10
1450,1001
1451,46
1452,33
1453,28
1454,12
1455,16
1456,47
1457,0
1458,34
1459,22
1460,50
1461,8
1462,22
1463,18
1464,44
1465,11
1466,13
1467,21
1468,46
1469,35
1470,301
1471,13
1472,1
1473,434
1474,5
1475,472
1476,698
1477,196
1478,816
1479,20
1480,35
1481,8
1482,30
1483,863
1484,41
1485,40
1486,20
1487,0
1488,919
1489,31
1490,14
1491,28
1492,7
1493,39
1494,5
1495,6
1496,477
1497,204
1498,0
1499,7
1500,34
1501,22
1502,320
1503,0
1504,49
1505,32
1506,46
1507,6
1508,7
1509,29
1510,844
1511,17
1512,4
1513,20
1514,28
1515,14
1516,37
1517,48
1518,5
1519,29
1520,270
1521,13
1522,11
1523,44
1524,5
1525,591
1526,270
1527,18
1528,39
1529,842
1530,18
1531,33
1532,642
1533,25
1534,48
1535,475
1536,42
1537,14
1538,38
1539,9
1540,21
1541,26
1542,42
1543,8
1544,37
1545,8
1546,24
1547,26
1548,36
1549,19
1550,109
1551,3
1552,50
1553,34
1554,621
1555,40
1556,33
1557,38
1558,27
1559,39
1560,26
1561,485
1562,10
1563,31
1564,0
1565,44
1566,40
1567,4
1568,5
1569,2
1570,530
1571,17
1572,48
1573,35
1574,46
1575,44
1576,10
1577,5
1578,19
1579,10
1580,48
1581,189
1582,759
1583,30
1584,46
1585,21
1586,185
1587,772
1588,153
1589,17
1590,14
1591,38
1592,31
1593,9
1594,45
1595,810
1596,5
1597,36
1598,2
1599,0
1600,50
1601,7
1602,350
1603,13
1604,674
1605,647
1606,0
1607,40
1608,15
1609,36
1610,2
1611,317
1612,615
1613,21
1614,363
1615,13
1616,13
1617,33
1618,36
1619,12
1620,43
1621,655
1622,26
1623,38
1624,10
1625,41
1626,15
1627,35
1628,413
1629,9
1630,594
1631,32
1632,3
1633,23
1634,571
1635,21
1636,34
1637,24
1638,10
1639,7
1640,20
1641,43
1642,29
1643,645
1644,43
1645,463
1646,46
1647,20
1648,43
1649,44
1650,12
1651,8
1652,37
1653,12
1654,8
1655,20
1656,20
1657,7
1658,611
1659,44
1660,6
1661,40
1662,14
1663,0
1664,11
1665,47
1666,297
1667,11
1668,10
1669,40
1670,46
1671,15
1672,599
1673,29
1674,18
1675,21
1676,34
1677,43
1678,918
1679,34
1680,67
1681,135
1682,18
1683,34
1684,39
1685,36
1686,38
1687,35
1688,341
1689,15
1690,36
1691,3
1692,46
1693,36
1694,37
1695,26
1696,340
1697,1
1698,47
1699,17
1700,66
1701,3
1702,23
1703,3
1704,12
1705,794
1706,152
1707,11
1708,18
1709,162
1710,6
1711,479
1712,13
1713,994
1714,32
1715,69
1716,13
1717,673
1718,23
1719,17
1720,17
1721,23
1722,25
1723,20
1724,38
1725,48
1726,42
1727,18
1728,26
1729,40
1730,442
1731,878
1732,19
1733,17
1734,31
1735,26
1736,33
1737,36
1738,33
1739,506
1740,5
1741,896
1742,17
1743,37
1744,20
1745,790
1746,551
1747,39
1748,11
1749,72
1750,34
1751,22
1752,42
1753,436
1754,15
1755,577
1756,220
1757,40
1758,43
1759,19
1760,14
1761,9
1762,7
1763,508
1764,723
1765,4
1766,163
1767,7
1768,24
1769,13
1770,50
1771,35
1772,1
1773,32
1774,19
1775,664
1776,26
1777,11
1778,29
1779,44
1780,43
1781,30
1782,175
1783,741
1784,607
1785,46
1786,21
1787,47
1788,11
1789,41
1790,493
1791,39
1792,8
1793,35
1794,13
1795,0
1796,31
1797,802
1798,607
1799,40
1800,5
1801,532
1802,15
1803,16
1804,31
1805,20
1806,32
1807,43
1808,27
1809,44
1810,32
1811,360
1812,21
1813,38
1814,828
1815,47
1816,25
1817,9
1818,9
1819,8
1820,37
1821,462
1822,33
1823,17
1824,1
1825,585
1826,27
1827,300
1828,6
1829,9
1830,42
1831,43
1832,41
1833,7
1834,13
1835,39
1836,33
1837,47
1838,16
1839,4
1840,14
1841,3
1842,43
1843,31
1844,20
1845,38
1846,43
1847,22
1848,556
1849,46
1850,37
1851,10
1852,47
1853,1017
1854,699
1855,40
1856,8
1857,9
1858,46
1859,29
1860,723
1861,23
1862,15
1863,9
1864,21
1865,23
1866,23
1867,46
1868,50
1869,40
1870,0
1871,6
1872,763
1873,8
1874,667
1875,37
1876,14
1877,35
1878,12
1879,1
1880,35
1881,21
1882,50
1883,7
1884,26
1885,19
1886,48
1887,39
1888,31
1889,24
1890,47
1891,466
1892,45
1893,12
1894,24
1895,23
1896,43
1897,811
1898,971
1899,4
1900,917
1901,14
1902,12
1903,36
1904,17
1905,1011
1906,39
1907,16
1908,24
1909,47
1910,36
1911,24
1912,37
1913,48
1914,164
1915,39
1916,25
1917,8
1918,36
1919,29
1920,20
1921,667
1922,27
1923,48
1924,3
1925,48
1926,179
1927,50
1928,21
1929,10
1930,25
1931,9
1932,32
1933,30
1934,8
1935,38
1936,11
1937,23
1938,33
1939,389
1940,757
1941,385
1942,3
1943,8
1944,24
1945,34
1946,27
1947,26
1948,84
1949,16
1950,13
1951,1
1952,92
1953,17
1954,43
1955,18
1956,862
1957,43
1958,2
1959,35
1960,7
1961,42
1962,5
1963,569
1964,20
1965,50
1966,21
1967,65
1968,30
1969,529
1970,40
1971,774
1972,34
1973,40
1974,50
1975,5
1976,3
1977,44
1978,14
1979,29
1980,12
1981,10
1982,829
1983,22
1984,5
1985,5
1986,11
1987,8
1988,29
1989,42
1990,41
1991,9
1992,8
1993,11
1994,21
1995,45
1996,859
1997,14
1998,10
1999,39
2000,17
2001,36
2002,270
2003,7
2004,39
2005,39
2006,37
2007,25
2008,891
2009,22
2010,31
2011,33
2012,11
2013,151
2014,49
2015,845
2016,48
2017,799
2018,37
2019,46
2020,50
2021,27
2022,33
2023,9
2024,34
2025,4
2026,26
2027,20
2028,48
2029,24
2030,980
2031,8
2032,30
2033,25
2034,2
2035,209
2036,28
2037,7
2038,24
2039,46
2040,24
2041,20
2042,821
2043,853
2044,31
2045,45
2046,47
2047,48
2048,9
2049,30
2050,6
2051,26
2052,38
2053,17
2054,28
2055,6
2056,884
2057,36
2058,41
2059,3
2060,321
2061,35
2062,1
2063,45
2064,9
2065,407
2066,6
2067,8
2068,3
2069,14
2070,1
2071,985
2072,29
2073,821
2074,23
2075,30
2076,40
2077,11
2078,32
2079,473
2080,62
2081,23
2082,21
2083,4
2084,12
2085,594
2086,27
2087,34
2088,22
2089,833
2090,44
2091,50
2092,30
2093,8
2094,19
2095,25
2096,759
2097,943
2098,8
2099,40
2100,179
2101,4
2102,21
2103,15
2104,22
2105,35
2106,1010
2107,15
2108,49
2109,27
2110,33
2111,13
2112,40
2113,49
2114,24
2115,32
2116,34
2117,16
2118,47
2119,8
2120,34
2121,28
2122,274
2123,0
2124,44
2125,40
2126,33
2127,31
2128,35
2129,61
2130,48
2131,27
2132,27
2133,43
2134,3
2135,34
2136,32
2137,6
2138,4
2139,15
2140,23
2141,33
2142,41
2143,10
2144,11
2145,17
2146,41
2147,18
2148,20
2149,31
2150,429
2151,44
2152,4
2153,22
2154,38
2155,34
2156,20
2157,223
2158,33
2159,19
2160,16
2161,8
2162,26
2163,1
2164,13
2165,2
2166,21
2167,407
2168,42
2169,46
2170,47
2171,72
2172,25
2173,15
2174,39
2175,622
2176,47
2177,27
2178,14
2179,3
2180,91
2181,34
2182,2
2183,335
2184,44
2185,259
2186,5
2187,27
2188,23
2189,55
2190,31
2191,38
2192,20
2193,600
2194,10
2195,18
2196,39
2197,45
2198,0
2199,35
2200,4
2201,664
2202,30
2203,42
2204,3
2205,576
2206,816
2207,22
2208,41
2209,20
2210,27
2211,40
2212,1
2213,4
2214,15
2215,13
2216,41
2217,1008
2218,24
2219,475
2220,26
2221,11
2222,36
2223,35
2224,14
2225,49
2226,15
2227,421
2228,169
2229,10
2230,13
2231,25
2232,10
2233,40
2234,40
2235,531
2236,982
2237,49
2238,541
2239,44
2240,44
2241,7
2242,11
2243,366
2244,43
2245,898
2246,46
2247,8
2248,31
2249,42
2250,40
2251,40
2252,20
2253,272
2254,600
2255,1
2256,34
2257,48
2258,1
2259,498
2260,35
2261,49
2262,19
2263,17
2264,44
2265,34
2266,32
2267,50
2268,27
2269,6
2270,39
2271,46
2272,31
2273,46
2274,3
2275,42
2276,16
2277,35
2278,34
2279,4
2280,3
2281,16
2282,1
2283,34
2284,4
2285,650
2286,149
2287,9
2288,0
2289,49
2290,43
2291,766
2292,13
2293,42
2294,15
2295,21
2296,6
2297,9
2298,38
2299,26
2300,42
2301,44
2302,30
2303,6
2304,558
2305,5
2306,202
2307,21
2308,3
2309,15
2310,32
2311,11
2312,38
2313,10
2314,43
2315,34
2316,5
2317,22
2318,13
2319,20
2320,0
2321,804
2322,134
2323,31
2324,19
2325,30
2326,25
2327,28
2328,19
2329,477
2330,48
2331,883
2332,50
2333,131
2334,46
2335,37
2336,18
2337,42
2338,846
2339,8
2340,49
2341,778
2342,50
2343,21
2344,4
2345,3
2346,38
2347,451
2348,162
2349,7
2350,532
2351,6
2352,29
2353,38
2354,13
2355,4
2356,21
2357,50
2358,7
2359,3
2360,13
2361,29
2362,16
2363,49
2364,45
2365,45
2366,11
2367,14
2368,35
2369,211
2370,28
2371,48
2372,30
2373,8
2374,34
2375,5
2376,37
2377,1
2378,29
2379,73
2380,40
2381,14
2382,733
2383,2
2384,25
2385,50
2386,226
2387,19
2388,9
2389,28
2390,19
2391,1
2392,824
2393,5
2394,33
2395,49
2396,4
2397,39
2398,511
2399,22
2400,39
2401,15
2402,29
2403,31
2404,36
2405,45
2406,23
2407,48
2408,552
2409,28
2410,35
2411,20
2412,12
2413,17
2414,49
2415,0
2416,20
2417,36
2418,40
2419,45
2420,30
2421,43
2422,39
2423,44
2424,43
2425,34
2426,32
2427,719
2428,506
2429,37
2430,17
2431,42
2432,43
2433,104
2434,6
2435,19
2436,996
2437,34
2438,28
2439,729
2440,6
2441,48
2442,10
2443,34
2444,19
2445,39
2446,27
2447,23
2448,744
2449,782
2450,576
2451,672
2452,629
2453,966
2454,954
2455,534
2456,21
2457,866
2458,42
2459,18
2460,28
2461,35
2462,981
2463,4
2464,13
2465,19
2466,31
2467,46
2468,0
2469,32
2470,930
2471,21
2472,29
2473,42
2474,38
2475,17
2476,49
2477,441
2478,47
2479,37
2480,225
2481,36
2482,300
2483,36
2484,36
2485,37
2486,2
2487,44
2488,48
2489,795
2490,7
2491,39
2492,26
2493,30
2494,28
2495,844
2496,39
2497,767
2498,18
2499,21
2500,35
2501,14
2502,41
2503,32
2504,2
2505,15
2506,19
2507,24
2508,44
2509,42
2510,30
2511,38
2512,8
2513,26
2514,42
2515,42
2516,31
2517,49
2518,3
2519,37
2520,24
2521,152
2522,321
2523,33
2524,3
2525,36
2526,12
2527,4
2528,8
2529,231
2530,43
2531,50
2532,22
2533,669
2534,12
2535,16
2536,215
2537,38
2538,867
2539,985
2540,12
2541,709
2542,0
2543,23
2544,41
2545,961
2546,18
2547,17
2548,1
2549,36
2550,45
2551,571
2552,39
2553,197
2554,44
2555,18
2556,47
2557,15
2558,6
2559,32
2560,518
2561,35
2562,37
2563,46
2564,28
2565,44
2566,23
2567,38
2568,27
2569,32
2570,14
2571,32
2572,157
2573,855
2574,977
2575,19
2576,35
2577,885
2578,96
2579,46
2580,10
2581,6
2582,17
2583,25
2584,792
2585,43
2586,528
2587,9
2588,28
2589,21
2590,21
2591,49
2592,1
2593,34
2594,29
2595,34
2596,24
2597,13
2598,20
2599,938
2600,17
2601,608
2602,33
2603,14
2604,449
2605,18
2606,46
2607,2
2608,11
2609,47
2610,28
2611,124
2612,15
2613,4
2614,12
2615,42
2616,0
2617,28
2618,43
2619,237
2620,5
2621,855
2622,51
2623,325
2624,9
2625,35
2626,29
2627,46
2628,12
2629,49
2630,8
2631,46
2632,1
2633,9
2634,25
2635,30
2636,18
2637,50
2638,25
2639,215
2640,23
2641,22
2642,32
2643,9
2644,27
2645,10
2646,23
2647,298
2648,49
2649,481
2650,49
2651,24
2652,897
2653,7
2654,86
2655,46
2656,30
2657,35
2658,6
2659,13
2660,367
2661,1
2662,46
2663,46
2664,42
2665,925
2666,43
2667,42
2668,15
2669,3
2670,42
2671,999
2672,21
2673,819
2674,2
2675,8
2676,30
2677,15
2678,9
2679,34
2680,26
2681,14
2682,23
2683,48
2684,30
2685,19
2686,567
2687,2
2688,34
2689,21
2690,3
2691,16
2692,2
2693,28
2694,239
2695,13
2696,49
2697,17
2698,14
2699,12
2700,639
2701,423
2702,107
2703,233
2704,44
2705,33
2706,9
2707,3
2708,45
2709,300
2710,45
2711,19
2712,49
2713,36
2714,29
2715,3
2716,958
2717,60
2718,36
2719,16
2720,766
2721,41
2722,526
2723,227
2724,1
2725,27
2726,1001
2727,12
2728,165
2729,12
2730,24
2731,34
2732,39
2733,27
2734,110
2735,0
2736,44
2737,28
2738,47
2739,50
2740,29
2741,1
2742,31
2743,15
2744,6
2745,36
2746,2
2747,11
2748,20
2749,35
2750,3
2751,26
2752,274
2753,936
2754,15
2755,18
2756,42
2757,591
2758,8
2759,22
2760,20
2761,17
2762,50
2763,29
2764,46
2765,35
2766,997
2767,34
2768,3
2769,49
2770,24
2771,4
2772,7
2773,812
2774,41
2775,27
2776,6
2777,1
2778,756
2779,6
2780,3
2781,171
2782,16
2783,37
2784,14
2785,42
2786,44
2787,48
2788,1
2789,16
2790,35
2791,50
2792,9
2793,45
2794,377
2795,43
2796,103
2797,37
2798,48
2799,2
2800,23
2801,21
2802,9
2803,978
2804,12
2805,16
2806,38
2807,680
2808,6
2809,14
2810,866
2811,35
2812,458
2813,28
2814,353
2815,50
2816,86
2817,43
2818,39
2819,21
2820,34
2821,3
2822,23
2823,49
2824,653
2825,14
2826,14
2827,44
2828,9
2829,209
2830,35
2831,46
2832,48
2833,2
2834,26
2835,85
2836,42
2837,880
2838,18
2839,416
2840,26
2841,39
2842,28
2843,5
2844,13
2845,631
2846,1
2847,47
2848,0
2849,35
2850,825
2851,6
2852,5
2853,7
2854,6
2855,569
2856,26
2857,254
2858,18
2859,23
2860,45
2861,9
2862,27
2863,654
2864,721
2865,447
2866,41
2867,502
2868,43
2869,25
2870,893
2871,222
2872,20
2873,34
2874,30
2875,7
2876,36
2877,6
2878,50
2879,13
2880,25
2881,31
2882,24
2883,498
2884,40
2885,29
2886,570
2887,2
2888,50
2889,50
2890,414
2891,48
2892,33
2893,857
2894,27
2895,793
2896,46
2897,8
2898,471
2899,16
2900,5
2901,10
2902,14
2903,24
2904,12
2905,32
2906,24
2907,47
2908,42
2909,34
2910,23
2911,40
2912,492
2913,44
2914,26
2915,35
2916,39
2917,46
2918,827
2919,423
2920,16
2921,20
2922,15
2923,25
2924,20
2925,24
2926,30
2927,18
2928,794
2929,37
2930,38
2931,496
2932,34
2933,41
2934,16
2935,7
2936,839
2937,34
2938,32
2939,6
2940,532
2941,27
2942,38
2943,36
2944,20
2945,393
2946,19
2947,517
2948,555
2949,26
2950,34
2951,16
2952,11
2953,36
2954,10
2955,29
2956,30
2957,27
2958,30
2959,35
2960,23
2961,10
2962,43
2963,21
2964,10
2965,34
2966,253
2967,18
2968,46
2969,3
2970,34
2971,48
2972,45
2973,23
2974,40
2975,0
2976,31
2977,13
2978,48
2979,28
2980,36
2981,0
2982,9
2983,4
2984,11
2985,29
2986,14
2987,38
2988,0
2989,41
2990,32
2991,22
2992,44
2993,592
2994,330
