index,value
943,64918
944,64918
945,64918
946,64917
947,64916
948,64915
949,64915
950,64914
951,64914
952,64913
953,64912
954,64911
955,64911
956,64911
957,64911
958,64910
959,64910
960,64909
961,64908
962,64908
963,64908
964,64907
965,64906
966,64906
967,64905
968,64905
969,64905
970,64905
971,64904
972,64904
973,64904
974,64902
975,64902
976,64902
977,64901
978,64901
979,64900
980,64900
981,64900
982,64899
983,64899
984,64898
985,64897
986,64897
987,64897
988,64897
989,64896
990,64895
991,64895
992,64895
993,64894
994,64894
995,64894
996,64893
997,64893
998,64892
999,64892
1000,64891
1001,64891
1002,64891
1003,64889
1004,64889
1005,64889
1006,64888
1007,64887
1008,64887
1009,64886
1010,64886
1011,64885
1012,64884
1013,64884
1014,64884
1015,64883
1016,64883
1017,64882
1018,64882
1019,64882
1020,64882
1021,64881
1022,64879
1023,64879
1024,64878
1025,64878
1026,64875
1027,64873
1028,64873
1029,64873
1030,64872
1031,64872
1032,64872
1033,64872
1034,64871
1035,64871
1036,64870
1037,64869
1038,64869
1039,64868
1040,64867
1041,64866
1042,64866
1043,64865
1044,64864
1045,64864
1046,64863
1047,64862
1048,64862
1049,64862
1050,64860
1051,64859
1052,64859
1053,64858
1054,64858
1055,64857
1056,64856
1057,64856
1058,64855
1059,64855
1060,64854
1061,64854
1062,64853
1063,64852
1064,64851
1065,64851
1066,64851
1067,64850
1068,64849
1069,64849
1070,64849
1071,64849
1072,64849
1073,64849
1074,64849
1075,64847
1076,64846
1077,64845
1078,64845
1079,64844
1080,64842
1081,64841
1082,64841
1083,64840
1084,64839
1085,64839
1086,64839
1087,64837
1088,64837
1089,64837
1090,64837
1091,64836
1092,64836
1093,64835
1094,64834
1095,64834
1096,64833
1097,64832
1098,64831
1099,64829
1100,64828
1101,64828
1102,64828
1103,64827
1104,64827
1105,64827
1106,64825
1107,64824
1108,64824
1109,64823
1110,64823
1111,64823
1112,64823
1113,64822
1114,64822
1115,64822
1116,64821
1117,64819
1118,64819
1119,64819
1120,64818
1121,64818
1122,64817
1123,64816
1124,64815
1125,64815
1126,64813
1127,64812
1128,64812
1129,64812
1130,64810
1131,64810
1132,64810
1133,64810
1134,64809
1135,64808
1136,64807
1137,64807
1138,64807
1139,64806
1140,64806
1141,64806
1142,64806
1143,64804
1144,64804
1145,64804
1146,64803
1147,64803
1148,64802
1149,64800
1150,64800
1151,64799
1152,64799
1153,64798
1154,64798
1155,64798
1156,64797
1157,64797
1158,64797
1159,64795
1160,64795
1161,64795
1162,64792
1163,64792
1164,64791
1165,64790
1166,64790
1167,64789
1168,64789
1169,64789
1170,64789
1171,64788
1172,64787
1173,64786
1174,64786
1175,64786
1176,64786
1177,64785
1178,64785
1179,64784
1180,64784
1181,64783
1182,64782
1183,64782
1184,64781
1185,64780
1186,64779
1187,64776
1188,64776
1189,64775
1190,64774
1191,64774
1192,64774
1193,64774
1194,64773
1195,64772
1196,64772
1197,64771
1198,64769
1199,64769
1200,64769
1201,64768
1202,64767
1203,64766
1204,64766
1205,64764
1206,64764
1207,64764
1208,64763
1209,64762
1210,64762
1211,64762
1212,64761
1213,64760
1214,64759
1215,64759
1216,64758
1217,64757
1218,64757
1219,64756
1220,64755
1221,64755
1222,64753
1223,64753
1224,64753
1225,64753
1226,64752
1227,64752
1228,64752
1229,64750
1230,64750
1231,64750
1232,64748
1233,64748
1234,64747
1235,64747
1236,64747
1237,64746
1238,64746
1239,64745
1240,64745
1241,64744
1242,64744
1243,64744
1244,64743
1245,64743
1246,64742
1247,64741
1248,64739
1249,64738
1250,64738
1251,64738
1252,64738
1253,64738
1254,64738
1255,64736
1256,64735
1257,64735
1258,64733
1259,64733
1260,64733
1261,64732
1262,64732
1263,64731
1264,64731
1265,64731
1266,64730
1267,64730
1268,64730
1269,64729
1270,64729
1271,64728
1272,64727
1273,64727
1274,64726
1275,64725
1276,64725
1277,64725
1278,64725
1279,64724
1280,64724
1281,64723
1282,64723
1283,64721
1284,64721
1285,64720
1286,64720
1287,64719
1288,64719
1289,64717
1290,64717
1291,64716
1292,64715
1293,64715
1294,64714
1295,64713
1296,64711
1297,64710
1298,64708
1299,64707
1300,64706
1301,64705
1302,64704
1303,64704
1304,64703
1305,64702
1306,64702
1307,64701
1308,64700
1309,64699
1310,64698
1311,64698
1312,64698
1313,64697
1314,64696
1315,64696
1316,64695
1317,64695
1318,64695
1319,64695
1320,64694
1321,64694
1322,64693
1323,64692
1324,64691
1325,64691
1326,64691
1327,64690
1328,64689
1329,64688
1330,64688
1331,64688
1332,64687
1333,64687
1334,64686
1335,64686
1336,64686
1337,64686
1338,64684
1339,64683
1340,64683
1341,64683
1342,64682
1343,64681
1344,64681
1345,64680
1346,64680
1347,64680
1348,64679
1349,64678
1350,64677
1351,64677
1352,64677
1353,64676
1354,64676
1355,64674
1356,64673
1357,64673
1358,64673
1359,64673
1360,64672
1361,64672
1362,64672
1363,64671
1364,64670
1365,64670
1366,64669
1367,64669
1368,64669
1369,64669
1370,64669
1371,64668
1372,64668
1373,64667
1374,64667
1375,64667
1376,64667
1377,64666
1378,64665
1379,64665
1380,64664
1381,64663
1382,64663
1383,64662
1384,64662
1385,64661
1386,64661
1387,64660
1388,64660
1389,64659
1390,64659
1391,64658
1392,64657
1393,64656
1394,64656
1395,64656
1396,64655
1397,64655
1398,64654
1399,64651
1400,64650
1401,64650
1402,64649
1403,64649
1404,64648
1405,64648
1406,64646
1407,64646
1408,64646
1409,64645
1410,64645
1411,64644
1412,64644
1413,64643
1414,64642
1415,64642
1416,64642
1417,64641
1418,64640
1419,64640
1420,64640
1421,64638
1422,64636
1423,64636
1424,64636
1425,64634
1426,64632
1427,64631
1428,64631
1429,64629
1430,64629
1431,64629
1432,64628
1433,64628
1434,64628
1435,64627
1436,64626
1437,64626
1438,64626
1439,64625
1440,64624
1441,64623
1442,64623
1443,64622
1444,64622
1445,64620
1446,64618
1447,64618
1448,64618
1449,64618
1450,64616
1451,64616
1452,64616
1453,64616
1454,64616
1455,64615
1456,64615
1457,64615
1458,64615
1459,64614
1460,64614
1461,64612
1462,64612
1463,64612
1464,64610
1465,64610
1466,64609
1467,64608
1468,64608
1469,64607
1470,64606
1471,64605
1472,64605
1473,64605
1474,64605
1475,64605
1476,64605
1477,64605
1478,64605
1479,64605
1480,64605
1481,64605
1482,64604
1483,64604
1484,64603
1485,64603
1486,64603
1487,64602
1488,64602
1489,64601
1490,64599
1491,64598
1492,64597
1493,64595
1494,64594
1495,64592
1496,64591
1497,64591
1498,64591
1499,64590
1500,64589
1501,64589
1502,64589
1503,64588
1504,64588
1505,64588
1506,64588
1507,64588
1508,64586
1509,64586
1510,64586
1511,64586
1512,64585
1513,64584
1514,64583
1515,64583
1516,64583
1517,64582
1518,64581
1519,64580
1520,64579
1521,64579
1522,64579
1523,64578
1524,64578
1525,64577
1526,64575
1527,64575
1528,64574
1529,64574
1530,64573
1531,64571
1532,64571
1533,64570
1534,64568
1535,64568
1536,64566
1537,64565
1538,64564
1539,64564
1540,64564
1541,64563
1542,64561
1543,64560
1544,64560
1545,64559
1546,64558
1547,64558
1548,64556
1549,64555
1550,64553
1551,64553
1552,64552
1553,64551
1554,64551
1555,64551
1556,64550
1557,64550
1558,64549
1559,64547
1560,64546
1561,64545
1562,64545
1563,64545
1564,64543
1565,64543
1566,64543
1567,64543
1568,64542
1569,64541
1570,64541
1571,64540
1572,64540
1573,64538
1574,64537
1575,64536
1576,64536
1577,64535
1578,64533
1579,64531
1580,64530
1581,64530
1582,64530
1583,64528
1584,64528
1585,64527
1586,64527
1587,64527
1588,64526
1589,64525
1590,64524
1591,64524
1592,64524
1593,64524
1594,64524
1595,64523
1596,64522
1597,64521
1598,64521
1599,64521
1600,64520
1601,64519
1602,64518
1603,64516
1604,64515
1605,64514
1606,64514
1607,64514
1608,64514
1609,64513
1610,64513
1611,64513
1612,64512
1613,64511
1614,64511
1615,64511
1616,64510
1617,64510
1618,64510
1619,64509
1620,64509
1621,64508
1622,64506
1623,64505
1624,64505
1625,64505
1626,64505
1627,64505
1628,64504
1629,64502
1630,64502
1631,64502
1632,64502
1633,64500
1634,64500
1635,64499
1636,64499
1637,64499
1638,64498
1639,64497
1640,64495
1641,64494
1642,64493
1643,64493
1644,64493
1645,64492
1646,64492
1647,64490
1648,64490
1649,64490
1650,64488
1651,64488
1652,64487
1653,64487
1654,64487
1655,64486
1656,64486
1657,64486
1658,64486
1659,64485
1660,64483
1661,64482
1662,64480
1663,64480
1664,64480
1665,64480
1666,64479
1667,64478
1668,64477
1669,64477
1670,64477
1671,64476
1672,64475
1673,64475
1674,64474
1675,64472
1676,64471
1677,64471
1678,64469
1679,64469
1680,64468
1681,64468
1682,64467
1683,64467
1684,64467
1685,64467
1686,64466
1687,64466
1688,64466
1689,64465
1690,64464
1691,64463
1692,64463
1693,64463
1694,64462
1695,64462
1696,64461
1697,64461
1698,64461
1699,64460
1700,64460
1701,64460
1702,64459
1703,64458
1704,64458
1705,64458
1706,64457
1707,64457
1708,64456
1709,64456
1710,64456
1711,64455
1712,64454
1713,64452
1714,64452
1715,64452
1716,64451
1717,64450
1718,64449
1719,64449
1720,64449
1721,64449
1722,64447
1723,64446
1724,64445
1725,64444
1726,64441
1727,64440
1728,64439
1729,64437
1730,64437
1731,64433
1732,64432
1733,64432
1734,64432
1735,64432
1736,64432
1737,64430
1738,64429
1739,64428
1740,64428
1741,64428
1742,64427
1743,64424
1744,64424
1745,64423
1746,64422
1747,64422
1748,64422
1749,64422
1750,64421
1751,64420
1752,64419
1753,64419
1754,64419
1755,64418
1756,64418
1757,64416
1758,64415
1759,64415
1760,64414
1761,64414
1762,64413
1763,64413
1764,64413
1765,64412
1766,64411
1767,64411
1768,64411
1769,64411
1770,64411
1771,64411
1772,64409
1773,64409
1774,64409
1775,64409
1776,64408
1777,64408
1778,64407
1779,64406
1780,64405
1781,64404
1782,64404
1783,64403
1784,64402
1785,64402
1786,64400
1787,64400
1788,64399
1789,64399
1790,64398
1791,64398
1792,64398
1793,64398
1794,64397
1795,64397
1796,64397
1797,64396
1798,64396
1799,64395
1800,64395
1801,64393
1802,64393
1803,64392
1804,64392
1805,64390
1806,64390
1807,64389
1808,64388
1809,64387
1810,64387
1811,64386
1812,64386
1813,64383
1814,64382
1815,64382
1816,64381
1817,64381
1818,64381
1819,64381
1820,64380
1821,64380
1822,64379
1823,64378
1824,64378
1825,64377
1826,64376
1827,64376
1828,64375
1829,64374
1830,64373
1831,64373
1832,64373
1833,64372
1834,64370
1835,64369
1836,64369
1837,64368
1838,64368
1839,64368
1840,64368
1841,64367
1842,64367
1843,64366
1844,64366
1845,64365
1846,64364
1847,64364
1848,64364
1849,64363
1850,64360
1851,64359
1852,64357
1853,64357
1854,64355
1855,64354
1856,64354
1857,64353
1858,64353
1859,64352
1860,64352
1861,64351
1862,64351
1863,64350
1864,64349
1865,64348
1866,64346
1867,64345
1868,64344
1869,64343
1870,64343
1871,64343
1872,64343
1873,64343
1874,64342
1875,64342
1876,64342
1877,64341
1878,64341
1879,64341
1880,64340
1881,64340
1882,64338
1883,64338
1884,64338
1885,64337
1886,64336
1887,64336
1888,64336
1889,64333
1890,64332
1891,64331
1892,64331
1893,64330
1894,64329
1895,64329
1896,64328
1897,64326
1898,64326
1899,64325
1900,64325
1901,64325
1902,64325
1903,64324
1904,64322
1905,64321
1906,64321
1907,64321
1908,64320
1909,64319
1910,64319
1911,64318
1912,64318
1913,64318
1914,64317
1915,64317
1916,64314
1917,64314
1918,64312
1919,64311
1920,64309
1921,64309
1922,64309
1923,64308
1924,64308
1925,64307
1926,64307
1927,64307
1928,64306
1929,64306
1930,64306
1931,64306
1932,64306
1933,64305
1934,64305
1935,64304
1936,64304
1937,64304
1938,64303
1939,64302
1940,64302
1941,64302
1942,64300
1943,64300
1944,64300
1945,64298
1946,64297
1947,64297
1948,64296
1949,64296
1950,64295
1951,64295
1952,64294
1953,64293
1954,64293
1955,64293
1956,64291
1957,64288
1958,64287
1959,64284
1960,64283
1961,64282
1962,64280
1963,64280
1964,64279
1965,64278
1966,64275
1967,64275
1968,64275
1969,64275
1970,64274
1971,64274
1972,64271
1973,64271
1974,64270
1975,64270
1976,64269
1977,64269
1978,64268
1979,64268
1980,64268
1981,64267
1982,64267
1983,64266
1984,64266
1985,64265
1986,64264
1987,64264
1988,64263
1989,64262
1990,64261
1991,64261
1992,64261
1993,64260
1994,64259
1995,64259
1996,64259
1997,64259
1998,64258
1999,64257
2000,64255
2001,64255
2002,64255
2003,64254
2004,64254
2005,64253
2006,64252
2007,64252
2008,64251
2009,64251
2010,64250
2011,64250
2012,64249
2013,64246
2014,64244
2015,64243
2016,64242
2017,64242
2018,64242
2019,64242
2020,64241
2021,64240
2022,64240
2023,64240
2024,64239
2025,64238
2026,64238
2027,64237
2028,64237
2029,64237
2030,64236
2031,64236
2032,64235
2033,64235
2034,64235
2035,64235
2036,64232
2037,64232
2038,64232
2039,64231
2040,64231
2041,64230
2042,64230
2043,64229
2044,64228
2045,64228
2046,64228
2047,64228
2048,64227
2049,64227
2050,64226
2051,64226
2052,64225
2053,64225
2054,64223
2055,64223
2056,64223
2057,64223
2058,64223
2059,64222
2060,64221
2061,64219
2062,64219
2063,64218
2064,64218
2065,64218
2066,64218
2067,64217
2068,64217
2069,64217
2070,64216
2071,64215
2072,64214
2073,64212
2074,64211
2075,64206
2076,64205
2077,64205
2078,64204
2079,64204
2080,64204
2081,64204
2082,64203
2083,64202
2084,64201
2085,64201
2086,64201
2087,64201
2088,64201
2089,64198
2090,64198
2091,64197
2092,64196
2093,64196
2094,64193
2095,64192
2096,64192
2097,64191
2098,64190
2099,64189
2100,64189
2101,64188
2102,64187
2103,64186
2104,64186
2105,64184
2106,64184
2107,64183
2108,64182
2109,64181
2110,64181
2111,64180
2112,64179
2113,64178
2114,64178
2115,64178
2116,64178
2117,64176
2118,64175
2119,64175
2120,64174
2121,64174
2122,64174
2123,64173
2124,64172
2125,64171
2126,64171
2127,64171
2128,64170
2129,64168
2130,64167
2131,64167
2132,64165
2133,64164
2134,64164
2135,64164
2136,64164
2137,64164
2138,64161
2139,64159
2140,64158
2141,64157
2142,64157
2143,64157
2144,64156
2145,64156
2146,64155
2147,64154
2148,64152
2149,64152
2150,64152
2151,64152
2152,64151
2153,64150
2154,64150
2155,64150
2156,64150
2157,64150
2158,64149
2159,64149
2160,64146
2161,64146
2162,64145
2163,64145
2164,64144
2165,64143
2166,64142
2167,64142
2168,64142
2169,64142
2170,64141
2171,64141
2172,64140
2173,64140
2174,64140
2175,64139
2176,64139
2177,64138
2178,64137
2179,64135
2180,64134
2181,64134
2182,64134
2183,64132
2184,64132
2185,64132
2186,64131
2187,64131
2188,64131
2189,64131
2190,64130
2191,64127
2192,64127
2193,64127
2194,64127
2195,64126
2196,64125
2197,64125
2198,64125
2199,64124
2200,64123
2201,64123
2202,64122
2203,64121
2204,64121
2205,64121
2206,64120
2207,64119
2208,64119
2209,64119
2210,64118
2211,64117
2212,64116
2213,64115
2214,64114
2215,64112
2216,64112
2217,64111
2218,64110
2219,64108
2220,64108
2221,64107
2222,64105
2223,64105
2224,64105
2225,64103
2226,64102
2227,64102
2228,64101
2229,64100
2230,64100
2231,64098
2232,64098
2233,64098
2234,64095
2235,64095
2236,64093
2237,64093
2238,64093
2239,64092
2240,64092
2241,64091
2242,64091
2243,64091
2244,64090
2245,64090
2246,64089
2247,64088
2248,64088
2249,64087
2250,64087
2251,64086
2252,64086
2253,64085
2254,64085
2255,64085
2256,64083
2257,64083
2258,64082
2259,64082
2260,64080
2261,64079
2262,64079
2263,64079
2264,64079
2265,64078
2266,64077
2267,64077
2268,64076
2269,64075
2270,64075
2271,64074
2272,64072
2273,64072
2274,64071
2275,64070
2276,64070
2277,64068
2278,64066
2279,64065
2280,64065
2281,64064
2282,64063
2283,64062
2284,64062
2285,64060
2286,64058
2287,64058
2288,64058
2289,64057
2290,64057
2291,64056
2292,64056
2293,64055
2294,64055
2295,64054
2296,64054
2297,64054
2298,64054
2299,64054
2300,64053
2301,64052
2302,64051
2303,64051
2304,64051
2305,64050
2306,64050
2307,64049
2308,64048
2309,64048
2310,64048
2311,64048
2312,64048
2313,64048
2314,64047
2315,64046
2316,64045
2317,64045
2318,64044
2319,64044
2320,64043
2321,64042
2322,64042
2323,64041
2324,64041
2325,64041
2326,64040
2327,64040
2328,64039
2329,64039
2330,64038
2331,64038
2332,64037
2333,64037
2334,64036
2335,64036
2336,64034
2337,64034
2338,64034
2339,64033
2340,64033
2341,64032
2342,64032
2343,64031
2344,64030
2345,64029
2346,64029
2347,64027
2348,64025
2349,64025
2350,64025
2351,64024
2352,64023
2353,64022
2354,64022
2355,64020
2356,64020
2357,64016
2358,64015
2359,64014
2360,64014
2361,64013
2362,64012
2363,64012
2364,64012
2365,64012
2366,64011
2367,64010
2368,64009
2369,64006
2370,64005
2371,64003
2372,64001
2373,64001
2374,63999
2375,63998
2376,63995
2377,63995
2378,63994
2379,63994
2380,63994
2381,63994
2382,63994
2383,63994
2384,63993
2385,63992
2386,63991
2387,63991
2388,63991
2389,63991
2390,63990
2391,63990
2392,63990
2393,63988
2394,63987
2395,63987
2396,63987
2397,63986
2398,63985
2399,63985
2400,63984
2401,63984
2402,63982
2403,63982
2404,63980
2405,63978
2406,63978
2407,63978
2408,63977
2409,63976
2410,63973
2411,63971
2412,63971
2413,63968
2414,63967
2415,63967
2416,63967
2417,63967
2418,63966
2419,63966
2420,63965
2421,63964
2422,63964
2423,63964
2424,63963
2425,63962
2426,63961
2427,63961
2428,63961
2429,63961
2430,63960
2431,63960
2432,63960
2433,63959
2434,63958
2435,63956
2436,63956
2437,63955
2438,63954
2439,63954
2440,63953
2441,63953
2442,63953
2443,63952
2444,63952
2445,63948
2446,63948
2447,63947
2448,63947
2449,63947
2450,63946
2451,63945
2452,63943
2453,63943
2454,63942
2455,63942
2456,63941
2457,63939
2458,63939
2459,63939
2460,63939
2461,63938
2462,63935
2463,63935
2464,63935
2465,63934
2466,63933
2467,63933
2468,63933
2469,63932
2470,63932
2471,63932
2472,63932
2473,63930
2474,63930
2475,63930
2476,63929
2477,63929
2478,63929
2479,63928
2480,63928
2481,63927
2482,63927
2483,63927
2484,63926
2485,63925
2486,63925
2487,63924
2488,63923
2489,63923
2490,63922
2491,63921
2492,63920
2493,63920
2494,63920
2495,63919
2496,63918
2497,63918
