index,value
285,392
286,373
287,107
288,554
289,154
290,166
291,1008
292,904
293,448
294,350
295,234
296,69
297,564
298,837
299,217
300,214
301,530
302,130
303,24
304,583
305,422
306,75
307,208
308,843
309,195
310,864
311,979
312,616
313,74
314,134
315,783
316,215
317,630
318,521
319,780
320,384
321,499
322,64
323,834
324,307
325,754
326,829
327,18
328,720
329,504
330,442
331,853
332,839
333,210
334,90
335,996
336,997
337,395
338,689
339,646
340,351
341,686
342,544
343,711
344,781
345,92
346,38
347,536
348,359
349,726
350,525
351,222
352,38
353,42
354,834
355,821
356,33
357,820
358,685
359,400
360,497
361,278
362,299
363,703
364,506
365,153
366,218
367,188
368,864
369,454
370,82
371,89
372,782
373,984
374,782
375,228
376,406
377,731
378,793
379,218
380,381
381,790
382,312
383,931
384,64
385,156
386,828
387,283
388,665
389,623
390,55
391,327
392,556
393,1003
394,541
395,768
396,324
397,0
398,158
399,362
400,467
401,594
402,884
403,568
404,447
405,822
406,445
407,835
408,94
409,805
410,445
411,606
412,746
413,282
414,1000
415,282
416,376
417,325
418,908
419,1005
420,721
421,118
422,864
423,553
424,819
425,828
426,474
427,332
428,881
429,227
430,1022
431,261
432,785
433,809
434,52
435,948
436,440
437,502
438,620
439,886
440,877
441,844
442,938
443,116
444,581
445,462
446,1014
447,357
448,739
449,925
450,551
451,238
452,37
453,708
454,17
455,613
456,236
457,543
458,611
459,217
460,883
461,1000
462,401
463,141
464,170
465,100
466,7
467,880
468,522
469,237
470,294
471,757
472,736
473,576
474,408
475,230
476,72
477,65
478,447
479,31
480,187
481,503
482,985
483,927
484,812
485,13
486,265
487,675
488,283
489,158
490,808
491,812
492,474
493,225
494,852
495,39
496,538
497,242
498,945
499,561
500,1016
501,499
502,947
503,1000
504,896
505,91
506,420
507,516
508,863
509,486
510,575
511,670
512,680
513,724
514,219
515,428
516,741
517,710
518,377
519,990
520,227
521,276
522,371
523,527
524,400
525,705
526,674
527,175
528,952
529,745
530,883
531,501
532,289
533,268
534,630
535,91
536,538
537,142
538,720
539,13
540,662
541,1011
542,108
543,418
544,46
545,877
546,584
547,330
548,643
549,51
550,816
551,10
552,250
553,707
554,692
555,596
556,492
557,365
558,714
559,25
560,45
561,830
562,86
563,620
564,157
565,514
566,490
567,285
568,404
569,691
570,273
571,827
572,384
573,469
574,414
575,78
576,536
577,94
578,611
579,1013
580,71
581,834
582,58
583,298
584,1009
585,724
586,417
587,446
588,721
589,383
590,412
591,55
592,710
593,933
594,260
595,105
596,813
597,410
598,389
599,660
600,341
601,509
602,620
603,644
604,763
605,217
606,223
607,651
608,223
609,555
610,805
611,552
612,84
613,919
614,952
615,101
616,994
617,841
618,844
619,118
620,107
621,831
622,132
623,762
624,204
625,299
626,533
627,682
628,1002
629,192
630,746
631,989
632,880
633,384
634,1013
635,199
636,947
637,398
638,244
639,102
640,221
641,916
642,268
643,393
644,806
645,236
646,527
647,898
648,902
649,201
650,580
651,35
652,665
653,216
654,294
655,959
656,132
657,813
658,224
659,700
660,683
661,39
662,197
663,649
664,781
665,180
666,92
667,870
668,232
669,737
670,348
671,893
672,292
673,229
674,145
675,441
676,830
677,873
678,1022
679,635
680,520
681,696
682,766
683,781
684,784
685,318
686,442
687,405
688,1020
689,113
690,667
691,1003
692,628
693,503
694,757
695,458
696,749
697,292
698,508
699,836
700,546
701,669
702,171
703,681
704,574
705,887
706,133
707,295
708,918
709,598
710,606
711,64
712,589
713,980
714,29
715,312
716,1020
717,509
718,496
719,668
720,69
721,126
722,111
723,326
724,77
725,815
726,127
727,683
728,944
729,1007
730,392
731,139
732,637
733,205
734,532
735,498
736,1008
737,693
738,670
739,192
740,186
741,854
742,326
743,268
744,775
745,363
746,218
747,765
748,329
749,882
750,822
751,1000
752,870
753,961
754,1004
755,517
756,707
757,308
758,544
759,929
760,233
761,283
762,794
763,657
764,567
765,487
766,916
767,46
768,440
769,731
770,319
771,559
772,918
773,577
774,911
775,505
776,449
777,319
778,145
779,475
780,392
781,300
782,585
783,220
784,766
785,497
786,918
787,504
788,476
789,877
790,889
791,524
792,997
793,343
794,564
795,479
796,481
797,783
798,22
799,713
800,540
801,469
802,329
803,524
804,642
805,968
806,945
807,877
808,738
809,388
810,172
811,323
812,242
813,924
814,1016
815,623
816,74
817,822
818,747
819,135
820,600
821,105
822,331
823,1
824,606
825,13
826,285
827,296
828,731
829,17
830,1005
831,467
832,1019
833,110
834,135
835,514
836,999
837,437
838,11
839,963
840,660
841,29
842,782
843,876
844,686
845,631
846,492
847,654
848,480
849,9
850,810
851,599
852,811
853,626
854,671
855,315
856,76
857,908
858,788
859,218
860,366
861,890
862,322
863,896
864,973
865,786
866,306
867,8
868,715
869,121
870,759
871,979
872,891
873,631
874,563
875,149
876,764
877,576
878,512
879,623
880,534
881,798
882,694
883,203
884,834
885,892
886,586
887,767
888,256
889,283
890,781
891,466
892,219
893,224
894,432
895,583
896,511
897,616
898,973
899,599
900,887
901,71
902,665
903,211
904,238
905,81
906,919
907,588
908,524
909,1016
910,690
911,718
912,234
913,731
914,79
915,795
916,56
917,581
918,940
919,911
920,554
921,210
922,547
923,897
924,789
925,465
926,105
927,948
928,710
929,456
930,747
931,154
932,835
933,324
934,388
935,211
936,929
937,485
938,770
939,524
940,148
941,98
942,554
943,90
944,195
945,729
946,274
947,485
948,546
949,867
950,589
951,461
952,165
953,982
954,463
955,874
956,1
957,335
958,354
959,47
960,759
961,51
962,561
963,730
964,992
965,733
966,598
967,675
968,309
969,364
970,226
971,1011
972,902
973,79
974,199
975,866
976,596
977,494
978,503
979,365
980,637
981,762
982,725
983,312
984,932
985,219
986,562
987,429
988,45
989,114
990,528
991,855
992,714
993,85
994,959
995,562
996,397
997,2
998,882
999,742
1000,634
1001,517
1002,757
1003,571
1004,384
1005,79
1006,244
1007,436
1008,323
1009,599
1010,972
1011,626
1012,104
1013,748
1014,682
1015,122
1016,982
1017,621
1018,605
1019,873
1020,679
1021,281
1022,675
1023,641
1024,931
1025,414
1026,212
1027,137
1028,174
1029,477
1030,581
1031,192
1032,831
1033,181
1034,191
1035,143
1036,862
1037,765
1038,1004
1039,541
1040,84
1041,166
1042,897
1043,897
1044,814
1045,95
1046,592
1047,114
1048,374
1049,549
1050,679
1051,556
1052,919
1053,571
1054,235
1055,539
1056,634
1057,757
1058,854
1059,23
1060,551
1061,960
1062,129
1063,403
1064,819
1065,542
1066,43
1067,445
1068,322
1069,600
1070,106
1071,72
1072,332
1073,552
1074,859
1075,693
1076,623
1077,581
1078,833
1079,447
1080,852
1081,73
1082,165
1083,501
1084,471
1085,883
1086,277
1087,508
1088,623
1089,15
1090,807
1091,970
1092,336
1093,821
1094,352
1095,480
1096,363
1097,642
1098,718
1099,849
1100,284
1101,242
1102,71
1103,156
1104,151
1105,581
1106,982
1107,389
1108,879
1109,473
1110,864
1111,842
1112,19
1113,591
1114,257
1115,994
1116,12
1117,924
1118,993
1119,206
1120,190
1121,119
1122,855
1123,914
1124,444
1125,491
1126,659
1127,333
1128,717
1129,966
1130,480
1131,309
1132,809
1133,96
1134,882
1135,415
1136,574
1137,380
1138,191
1139,483
1140,666
1141,698
1142,954
1143,224
1144,694
1145,443
1146,769
1147,293
1148,378
1149,250
1150,955
1151,773
1152,385
1153,1023
1154,414
1155,463
1156,708
1157,233
1158,978
1159,807
1160,799
1161,236
1162,82
1163,190
1164,48
1165,54
1166,1014
1167,158
1168,274
1169,183
1170,260
1171,940
1172,180
1173,573
1174,669
1175,668
1176,313
1177,498
1178,431
1179,157
1180,902
1181,501
1182,45
1183,615
1184,913
1185,914
1186,19
1187,734
1188,168
1189,112
1190,246
1191,488
1192,583
1193,813
1194,58
1195,239
1196,843
1197,365
1198,296
1199,871
1200,807
1201,549
1202,264
1203,158
1204,766
1205,895
1206,615
1207,263
1208,805
1209,351
1210,143
1211,898
1212,798
1213,774
1214,759
1215,804
1216,903
1217,453
1218,400
1219,165
1220,848
1221,805
1222,529
1223,430
1224,688
1225,347
1226,277
1227,627
1228,595
1229,268
1230,605
1231,342
1232,575
1233,759
1234,230
1235,734
1236,424
1237,697
1238,544
1239,121
1240,12
1241,971
1242,293
1243,241
1244,575
1245,613
1246,713
1247,757
1248,864
1249,311
1250,633
1251,332
1252,213
1253,440
1254,930
1255,463
1256,328
1257,100
1258,438
1259,437
1260,615
1261,535
1262,407
1263,844
1264,913
1265,894
1266,991
1267,835
1268,142
1269,241
1270,100
1271,523
1272,686
1273,153
1274,682
1275,559
1276,369
1277,948
1278,1001
1279,934
1280,800
1281,639
1282,18
1283,294
1284,876
1285,96
1286,130
1287,530
1288,918
1289,255
1290,709
1291,446
1292,180
1293,509
1294,127
1295,416
1296,129
1297,513
1298,22
1299,846
1300,436
1301,834
1302,799
1303,640
1304,604
1305,612
1306,130
1307,612
1308,680
1309,458
1310,917
1311,720
1312,423
1313,98
1314,720
1315,55
1316,643
1317,708
1318,880
1319,731
1320,256
1321,361
1322,757
1323,526
1324,647
1325,403
1326,356
1327,917
1328,179
1329,807
1330,78
1331,68
1332,937
1333,457
1334,362
1335,895
1336,22
1337,563
1338,33
1339,960
1340,210
1341,193
1342,150
1343,179
1344,545
1345,207
1346,688
1347,173
1348,356
1349,180
1350,993
1351,853
1352,40
1353,188
1354,690
1355,476
1356,996
1357,582
1358,778
1359,524
1360,814
1361,587
1362,18
1363,536
1364,774
1365,692
1366,1005
1367,946
1368,444
1369,407
1370,556
1371,710
1372,116
1373,93
1374,615
1375,512
1376,120
1377,54
1378,792
1379,1007
1380,166
1381,820
1382,841
1383,883
1384,630
1385,406
1386,66
1387,535
1388,450
1389,276
1390,260
1391,776
1392,323
1393,991
1394,250
1395,171
1396,104
1397,235
1398,599
1399,736
1400,753
1401,307
1402,15
1403,985
1404,218
1405,974
1406,539
1407,843
1408,272
1409,681
1410,134
1411,702
1412,662
1413,983
1414,121
1415,951
1416,212
1417,145
1418,161
1419,898
1420,885
1421,54
1422,913
1423,766
1424,44
1425,352
1426,158
1427,444
1428,786
1429,792
1430,954
1431,557
1432,86
1433,754
1434,517
1435,589
1436,614
1437,445
1438,77
1439,64
1440,527
1441,708
1442,182
1443,514
1444,914
1445,574
1446,784
1447,162
1448,281
1449,517
1450,856
1451,488
1452,520
1453,461
1454,561
1455,947
1456,854
1457,387
1458,1004
1459,269
1460,663
1461,887
1462,49
1463,498
1464,127
1465,825
1466,581
1467,609
1468,629
1469,255
1470,362
1471,272
1472,347
1473,385
1474,35
1475,155
1476,644
1477,167
1478,696
1479,747
1480,679
1481,978
1482,171
1483,152
1484,670
1485,176
1486,419
1487,618
1488,742
1489,366
1490,739
1491,259
1492,585
1493,161
1494,779
1495,83
1496,145
1497,130
1498,413
1499,748
1500,841
1501,495
1502,968
1503,43
1504,281
1505,464
1506,675
1507,908
1508,345
1509,944
1510,134
1511,597
1512,458
1513,108
1514,96
1515,198
1516,379
1517,513
1518,56
1519,518
1520,792
1521,1020
1522,902
1523,445
1524,53
1525,920
1526,385
1527,720
1528,703
1529,806
1530,423
1531,49
1532,652
1533,569
1534,101
1535,974
1536,354
1537,289
1538,938
1539,234
1540,517
1541,717
1542,731
1543,484
1544,684
1545,52
1546,478
1547,733
1548,84
1549,211
1550,240
1551,20
1552,432
1553,90
1554,423
1555,293
1556,970
1557,820
1558,57
1559,532
1560,106
1561,732
1562,925
1563,400
1564,720
1565,159
1566,489
1567,354
1568,631
1569,11
1570,124
1571,873
1572,3
1573,267
1574,801
1575,716
1576,345
1577,613
1578,592
1579,895
1580,892
1581,59
1582,756
1583,197
1584,10
1585,1005
1586,755
1587,161
1588,88
1589,285
1590,880
1591,664
1592,1010
1593,58
1594,285
1595,773
1596,507
1597,1021
1598,280
1599,698
1600,380
1601,912
1602,549
1603,135
1604,426
1605,158
1606,278
1607,176
1608,487
1609,836
1610,180
1611,775
1612,604
1613,516
1614,29
1615,160
1616,527
1617,230
1618,317
1619,500
1620,742
1621,846
1622,179
1623,133
1624,120
1625,876
1626,805
1627,164
1628,285
1629,871
1630,611
1631,300
1632,464
1633,196
1634,164
1635,349
1636,79
1637,685
1638,577
1639,997
1640,815
1641,295
1642,942
1643,775
1644,271
1645,43
1646,972
1647,650
1648,488
1649,524
1650,307
1651,345
1652,817
1653,117
1654,480
1655,14
1656,1023
1657,332
1658,746
1659,221
1660,284
1661,225
1662,587
1663,670
1664,489
1665,889
1666,146
1667,364
1668,367
1669,279
1670,272
1671,484
1672,712
1673,143
1674,561
1675,570
1676,22
1677,300
1678,175
1679,101
1680,504
1681,235
1682,135
1683,640
1684,404
1685,941
1686,380
1687,468
1688,937
1689,981
1690,582
1691,248
1692,581
1693,569
1694,633
1695,15
1696,457
1697,477
1698,224
1699,468
1700,521
1701,792
1702,563
1703,674
1704,948
1705,578
1706,357
1707,133
1708,968
1709,729
1710,989
1711,345
1712,494
1713,852
1714,55
1715,649
1716,577
1717,938
1718,673
1719,586
1720,551
1721,881
1722,228
1723,100
1724,301
1725,425
1726,497
1727,352
1728,106
1729,662
1730,339
1731,224
1732,2
1733,230
1734,96
1735,756
1736,417
1737,272
1738,515
1739,929
1740,378
1741,109
1742,406
1743,465
1744,125
1745,554
1746,414
1747,421
1748,482
1749,875
1750,39
1751,933
1752,875
1753,813
1754,138
1755,114
1756,226
1757,888
1758,785
1759,1001
1760,439
1761,81
1762,738
1763,430
1764,459
1765,1005
1766,450
1767,846
1768,57
1769,378
1770,804
1771,89
1772,746
1773,410
1774,996
1775,480
1776,366
1777,687
1778,374
1779,198
1780,524
1781,728
1782,695
1783,1021
1784,316
1785,337
1786,870
1787,645
1788,243
1789,95
1790,1
1791,551
1792,190
1793,673
1794,476
1795,872
1796,458
1797,440
1798,759
1799,838
1800,40
1801,712
1802,314
1803,664
1804,514
1805,30
1806,255
1807,640
1808,959
1809,591
1810,1023
1811,516
1812,408
1813,829
1814,664
1815,937
1816,20
1817,787
1818,478
1819,521
1820,887
1821,652
1822,327
1823,623
1824,827
1825,127
1826,704
1827,344
1828,1
1829,152
1830,642
1831,967
1832,728
1833,795
1834,627
1835,467
1836,654
1837,99
1838,650
1839,810
1840,457
1841,748
1842,792
1843,577
1844,487
1845,369
1846,347
1847,819
1848,569
1849,88
1850,335
1851,146
1852,680
1853,190
1854,642
1855,616
1856,373
1857,629
1858,500
1859,56
1860,528
1861,449
1862,691
1863,619
1864,56
1865,481
1866,648
1867,127
1868,478
1869,824
1870,325
1871,723
1872,399
1873,677
1874,341
1875,500
1876,29
1877,27
1878,141
1879,139
1880,201
1881,997
1882,652
1883,851
1884,161
1885,960
1886,705
1887,179
1888,495
1889,723
1890,709
1891,143
1892,217
1893,913
1894,291
1895,583
1896,23
1897,552
1898,677
1899,205
1900,635
1901,486
1902,609
1903,472
1904,817
1905,389
1906,655
1907,184
1908,420
1909,974
1910,375
1911,530
1912,290
1913,693
1914,40
1915,353
1916,801
1917,602
1918,274
1919,124
1920,492
1921,709
1922,229
1923,276
1924,905
1925,262
1926,88
1927,691
1928,110
1929,150
1930,740
1931,371
1932,957
1933,379
1934,697
1935,692
1936,351
1937,151
1938,334
1939,1014
1940,208
1941,582
1942,445
1943,698
1944,724
1945,360
1946,111
1947,795
1948,503
1949,32
1950,644
1951,734
1952,436
1953,65
1954,76
1955,94
1956,808
1957,147
1958,988
1959,171
1960,279
1961,670
1962,481
1963,40
1964,888
1965,774
1966,530
1967,350
1968,336
1969,310
1970,184
1971,571
1972,767
1973,253
1974,342
1975,251
1976,754
1977,165
1978,721
1979,392
1980,325
1981,768
1982,1010
1983,932
1984,763
1985,870
1986,767
1987,32
1988,942
1989,733
1990,123
1991,231
1992,739
1993,535
1994,600
1995,898
1996,442
1997,706
1998,249
1999,76
2000,887
2001,603
2002,432
2003,312
2004,893
2005,723
2006,241
2007,3
2008,139
2009,910
2010,982
2011,374
2012,117
2013,537
2014,235
2015,783
2016,229
2017,586
2018,851
2019,311
2020,500
2021,907
2022,662
2023,820
2024,647
2025,419
2026,794
2027,420
2028,827
2029,63
2030,687
2031,883
2032,845
2033,134
2034,700
2035,345
2036,446
2037,923
2038,756
2039,210
2040,494
2041,708
2042,835
2043,760
2044,345
2045,898
2046,809
2047,43
2048,389
2049,536
2050,348
2051,852
2052,636
2053,55
2054,251
2055,41
2056,927
2057,876
2058,1014
2059,785
2060,914
2061,718
2062,672
2063,544
2064,636
2065,650
2066,771
2067,226
2068,221
2069,289
2070,410
2071,391
2072,594
2073,153
2074,359
2075,713
2076,749
2077,698
2078,86
2079,810
2080,847
2081,311
2082,62
2083,820
2084,273
2085,740
2086,757
2087,350
2088,1008
2089,411
2090,772
2091,464
2092,747
2093,798
2094,945
2095,161
2096,190
2097,471
2098,286
2099,677
2100,276
2101,983
2102,990
2103,543
2104,652
2105,327
2106,205
2107,666
2108,786
2109,359
2110,306
2111,18
2112,695
2113,226
2114,30
2115,607
2116,963
2117,591
2118,849
2119,700
2120,685
2121,21
2122,515
2123,617
2124,522
2125,462
2126,232
2127,990
2128,746
2129,656
2130,633
2131,336
2132,313
2133,13
2134,543
2135,581
2136,373
2137,945
2138,836
2139,366
2140,188
2141,443
2142,387
2143,1016
2144,893
2145,239
2146,683
2147,609
2148,25
2149,376
2150,879
2151,325
2152,568
2153,300
2154,314
2155,492
2156,718
2157,284
2158,438
2159,864
2160,988
2161,974
2162,454
2163,408
2164,477
2165,674
2166,561
2167,19
2168,367
2169,322
2170,308
2171,551
2172,979
2173,703
2174,914
2175,842
2176,446
2177,183
2178,849
2179,207
2180,591
2181,149
2182,975
2183,459
2184,30
2185,819
2186,612
2187,328
2188,826
2189,315
2190,226
2191,79
2192,459
2193,171
2194,355
2195,643
2196,634
2197,259
2198,773
2199,993
2200,1017
2201,516
2202,506
2203,311
2204,823
2205,128
2206,604
2207,835
2208,616
2209,117
2210,352
2211,514
2212,1003
2213,939
2214,66
2215,995
2216,802
2217,856
2218,401
2219,138
2220,710
2221,243
2222,80
2223,412
2224,895
2225,196
2226,994
2227,176
2228,321
2229,357
2230,334
2231,175
2232,196
2233,441
2234,513
2235,173
2236,662
2237,1016
2238,533
2239,96
2240,955
2241,18
2242,657
2243,201
2244,124
2245,413
2246,333
2247,248
2248,23
2249,388
2250,798
2251,494
2252,777
2253,963
2254,628
2255,461
2256,662
2257,562
2258,334
2259,767
2260,160
2261,362
2262,712
2263,908
2264,819
2265,416
2266,339
2267,773
2268,431
2269,711
2270,188
2271,169
2272,427
2273,85
2274,442
2275,226
2276,872
2277,725
2278,255
2279,484
2280,498
2281,428
2282,701
2283,640
2284,549
2285,482
2286,597
2287,337
2288,776
2289,191
2290,110
2291,31
2292,839
2293,758
2294,629
2295,738
2296,219
2297,905
2298,26
2299,225
2300,592
2301,938
2302,82
2303,365
2304,874
2305,859
2306,886
2307,946
2308,199
2309,391
2310,885
2311,738
2312,997
2313,75
2314,144
2315,73
2316,840
2317,200
2318,642
2319,26
2320,843
2321,516
2322,73
2323,862
2324,1010
2325,447
2326,619
2327,370
2328,765
2329,155
2330,738
2331,661
2332,124
2333,933
2334,119
2335,71
2336,1002
2337,1010
2338,931
2339,724
2340,735
2341,30
2342,185
2343,403
2344,656
2345,560
2346,887
2347,46
2348,339
2349,61
2350,632
2351,378
2352,348
2353,650
2354,848
2355,734
2356,291
2357,462
2358,237
2359,449
2360,301
2361,553
2362,613
2363,254
2364,955
2365,77
2366,921
2367,707
2368,814
2369,369
2370,693
2371,184
2372,679
2373,197
2374,402
2375,844
2376,631
2377,502
2378,756
2379,385
2380,705
2381,729
2382,834
2383,1002
2384,645
2385,840
2386,326
2387,697
2388,57
2389,647
2390,434
2391,406
2392,460
2393,735
2394,276
2395,713
2396,912
2397,806
2398,585
2399,409
2400,227
2401,723
2402,478
2403,292
2404,590
2405,122
2406,97
2407,735
2408,571
2409,261
2410,521
2411,135
2412,195
2413,179
2414,871
2415,217
2416,258
2417,509
2418,857
2419,356
2420,373
2421,176
2422,101
2423,624
2424,520
2425,1016
2426,340
2427,920
2428,872
2429,90
2430,962
2431,301
2432,329
2433,233
2434,69
2435,996
2436,86
2437,862
2438,65
2439,448
2440,898
2441,553
2442,70
2443,493
2444,666
2445,612
2446,882
2447,45
2448,367
2449,850
2450,802
2451,501
2452,492
2453,41
2454,988
2455,663
2456,72
2457,216
2458,147
2459,1002
2460,1002
2461,415
2462,322
2463,784
2464,964
2465,310
2466,525
2467,869
2468,508
2469,359
2470,495
2471,77
2472,547
2473,524
2474,29
2475,331
2476,223
2477,147
2478,398
2479,975
2480,603
2481,47
2482,669
2483,669
2484,458
2485,17
2486,324
2487,28
2488,527
2489,77
2490,647
2491,656
2492,291
2493,686
2494,598
2495,945
2496,888
2497,745
2498,231
2499,393
2500,105
2501,833
2502,754
2503,471
2504,330
2505,898
2506,276
2507,280
2508,491
2509,576
2510,673
2511,921
2512,951
2513,422
2514,621
2515,800
2516,921
2517,383
2518,743
2519,76
2520,425
2521,938
2522,48
2523,200
2524,606
2525,675
2526,390
2527,606
2528,685
2529,428
2530,875
2531,414
2532,771
2533,431
2534,123
2535,32
2536,451
2537,746
2538,845
2539,915
2540,453
2541,108
2542,133
2543,315
2544,818
2545,0
2546,181
2547,546
2548,948
2549,359
2550,273
2551,987
2552,847
2553,227
2554,574
2555,175
2556,918
2557,410
2558,788
2559,130
2560,720
2561,400
2562,385
2563,303
2564,348
2565,234
2566,975
2567,618
2568,795
2569,527
2570,539
2571,950
2572,216
2573,767
2574,541
2575,902
2576,34
2577,914
2578,7
2579,920
2580,605
2581,358
2582,132
2583,266
2584,594
2585,113
2586,795
2587,757
2588,322
2589,481
2590,516
2591,875
2592,253
2593,912
2594,248
2595,900
2596,220
2597,332
2598,938
2599,752
2600,150
2601,706
2602,250
2603,520
2604,634
2605,968
2606,635
2607,956
2608,282
2609,203
2610,804
2611,12
2612,746
2613,360
2614,164
2615,154
2616,51
2617,681
2618,833
2619,618
2620,625
2621,569
2622,326
2623,484
2624,707
2625,309
2626,582
2627,645
2628,27
2629,125
2630,305
2631,721
2632,209
2633,696
2634,444
2635,645
2636,1008
2637,729
2638,712
2639,555
2640,770
2641,1000
2642,144
2643,695
2644,271
2645,826
2646,219
2647,963
2648,206
2649,876
2650,480
2651,679
2652,292
2653,238
2654,473
2655,652
2656,198
2657,675
2658,359
2659,610
2660,28
2661,657
2662,766
2663,302
2664,851
2665,794
2666,620
2667,698
2668,263
2669,457
2670,932
2671,849
2672,897
2673,960
2674,37
2675,702
2676,48
2677,75
2678,223
2679,454
2680,76
2681,658
2682,160
2683,408
2684,354
2685,539
2686,506
2687,880
2688,481
2689,627
2690,305
2691,236
2692,629
2693,464
2694,950
2695,770
2696,824
2697,235
2698,643
2699,779
2700,173
2701,416
2702,572
2703,568
2704,95
2705,35
2706,65
2707,890
2708,103
2709,717
2710,540
2711,965
2712,286
2713,352
2714,610
2715,619
2716,245
2717,750
2718,12
2719,724
2720,589
2721,25
2722,533
2723,628
2724,571
2725,159
2726,556
2727,891
2728,487
2729,233
2730,222
2731,146
2732,905
2733,1017
2734,323
2735,812
2736,683
2737,371
2738,900
2739,416
2740,733
2741,395
2742,459
2743,686
2744,150
2745,311
2746,65
2747,290
2748,642
2749,766
2750,401
2751,930
2752,657
2753,884
2754,464
2755,676
2756,6
2757,208
2758,753
2759,475
2760,45
2761,830
2762,515
2763,609
2764,353
2765,191
2766,254
2767,53
2768,601
2769,437
2770,378
2771,12
2772,397
2773,54
2774,85
2775,315
2776,186
2777,213
2778,815
2779,306
2780,174
2781,569
2782,754
2783,123
2784,1001
2785,888
2786,370
2787,288
2788,207
2789,981
2790,109
2791,134
2792,279
2793,705
2794,245
2795,273
2796,751
2797,527
2798,563
2799,668
2800,180
2801,492
2802,406
2803,895
2804,388
2805,15
2806,1022
2807,942
2808,97
2809,106
2810,241
2811,522
2812,646
2813,767
2814,269
2815,140
2816,25
2817,595
2818,627
2819,418
2820,152
2821,246
2822,250
2823,720
2824,384
2825,850
2826,695
2827,53
2828,1012
2829,949
2830,394
2831,500
2832,162
2833,175
2834,842
2835,60
2836,101
2837,912
2838,443
2839,599
2840,849
2841,857
2842,316
2843,726
2844,70
2845,815
2846,844
2847,679
2848,84
2849,667
2850,991
2851,597
2852,320
2853,832
2854,18
2855,638
2856,864
2857,762
2858,219
2859,701
2860,748
2861,212
2862,422
2863,562
2864,672
2865,890
2866,498
2867,707
2868,205
2869,492
2870,901
2871,175
2872,463
2873,390
2874,645
2875,436
2876,810
2877,588
2878,530
2879,658
2880,204
2881,489
2882,566
2883,839
2884,860
2885,63
2886,516
2887,859
2888,182
2889,179
2890,598
2891,1000
2892,180
2893,567
2894,314
2895,190
2896,911
2897,817
2898,111
2899,203
2900,963
2901,1001
2902,247
2903,941
2904,254
2905,680
2906,194
2907,566
2908,812
2909,247
2910,436
2911,339
2912,125
2913,952
2914,621
2915,15
2916,618
2917,699
2918,461
2919,459
2920,603
2921,1011
2922,70
2923,166
2924,788
2925,448
2926,760
2927,364
2928,222
2929,889
2930,620
2931,231
2932,732
2933,274
2934,102
2935,427
2936,592
2937,926
2938,766
2939,718
2940,878
2941,301
2942,610
2943,264
2944,771
2945,37
2946,911
2947,434
2948,572
2949,105
2950,977
2951,472
2952,832
2953,698
2954,944
2955,196
2956,918
2957,816
2958,252
2959,403
2960,617
2961,710
2962,169
2963,174
2964,42
2965,609
2966,983
2967,863
2968,458
2969,830
2970,767
2971,820
2972,326
2973,404
2974,58
2975,17
2976,844
2977,919
2978,625
2979,622
2980,292
2981,296
2982,741
2983,562
